Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Dante Fowler Jr.,5,1,2.5,1,0,1,0,0,1,31.3,31.3,0.3%,WAS,16,2019
2,Jason Pierre-Paul,4,0,3.0,0,0,0,0,0,1,25.5,25.5,0.0%,FA,16,2019
3,Dre'Mont Jones,3,2,2.5,0,0,0,0,0,1,21.0,21.0,0.3%,SEA,16,2019
4,Bruce Irvin,4,0,2.0,0,0,0,0,0,1,19.0,19.0,0.0%,FA,16,2019
5,Al-Quadin Muhammad,3,0,2.0,0,0,0,0,0,1,17.5,17.5,0.1%,FA,16,2019
6,Zach Sieler,3,4,1.0,2,0,0,0,0,1,17.0,17.0,9.9%,MIA,16,2019
7,Derick Roberson,2,0,2.0,0,0,0,0,0,1,16.0,16.0,0.0%,FA,16,2019
8,Joey Bosa,4,0,1.0,0,0,0,0,0,1,15.0,15.0,6.3%,LAC,16,2019
9,Sam Hubbard,4,3,1.0,0,0,0,0,0,1,14.8,14.8,8.5%,CIN,16,2019
10,Lawrence Guy Sr.,3,3,1.0,0,0,0,0,0,1,13.3,13.3,4.0%,FA,16,2019
11,Kenny Clark,2,2,1.0,1,0,0,0,0,1,12.5,12.5,2.9%,GB,16,2019
12,Danielle Hunter,3,2,1.0,0,0,0,0,0,1,12.5,12.5,45.4%,HOU,16,2019
13,Melvin Ingram III,2,1,1.5,0,0,0,0,0,1,12.3,12.3,0.0%,FA,16,2019
14,Josh Sweat,2,0,1.0,0,0,0,0,0,1,12.0,12.0,4.2%,PHI,16,2019
15,B.J. Hill,2,0,1.0,0,0,0,0,0,1,12.0,12.0,1.4%,CIN,16,2019
16,Clelin Ferrell,2,0,1.0,0,0,0,0,0,1,12.0,12.0,0.2%,WAS,16,2019
17,Trent Harris,3,2,0.5,0,0,1,0,0,1,12.0,12.0,0.0%,FA,16,2019
18,Michael Bennett,4,1,0.0,0,0,0,0,0,1,11.8,11.8,0.0%,FA,16,2019
19,Sheldon Richardson,3,0,0.0,2,0,1,0,0,1,11.5,11.5,1.0%,FA,16,2019
20,Aaron Donald,1,2,1.5,0,0,0,0,0,1,11.5,11.5,8.8%,FA,16,2019
21,Christian Wilkins,3,0,1.0,0,0,0,0,0,1,11.0,11.0,18.8%,LV,16,2019
22,Cameron Jordan,2,2,1.0,0,0,0,0,0,1,11.0,11.0,1.1%,NO,16,2019
23,Quinnen Williams,2,2,1.0,0,0,0,0,0,1,11.0,11.0,11.6%,NYJ,16,2019
24,Brandon Dunn,3,0,1.0,0,0,0,0,0,1,11.0,11.0,0.0%,FA,16,2019
25,Chris Jones,3,0,1.0,0,0,0,0,0,1,11.0,11.0,11.9%,KC,16,2019
26,Grady Jarrett,2,1,1.0,0,0,0,0,0,1,10.3,10.3,1.8%,ATL,16,2019
27,Folorunso Fatukasi,1,3,1.0,0,0,0,0,0,1,10.3,10.3,0.1%,HOU,16,2019
28,Ndamukong Suh,3,2,0.0,1,0,0,0,0,1,10.0,10.0,0.0%,FA,16,2019
29,Grover Stewart,2,0,1.0,0,0,0,0,0,1,9.5,9.5,1.0%,IND,16,2019
30,Kyle Phillips,1,2,1.0,0,0,0,0,0,1,9.5,9.5,0.0%,FA,16,2019
31,Vinny Curry,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.0%,FA,16,2019
32,Tim Settle Jr.,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.1%,HOU,16,2019
33,Jurrell Casey,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.1%,FA,16,2019
34,Justin Houston,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.0%,FA,16,2019
35,Matt Ioannidis,4,1,0.0,0,0,0,0,0,1,9.3,9.3,0.0%,FA,16,2019
36,Shy Tuttle,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.2%,CAR,16,2019
