Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Calais Campbell,6,0,3.0,0,0,0,0,0,1,31.0,31.0,3.3%,MIA,3,2019
2,DeForest Buckner,6,4,1.0,0,0,1,1,0,1,24.0,24.0,28.3%,IND,3,2019
3,Mario Addison,3,0,3.0,0,0,0,0,0,1,24.0,24.0,4.0%,FA,3,2019
4,Josh Hines-Allen,3,1,2.0,0,0,1,0,0,1,22.3,22.3,46.7%,JAC,3,2019
5,J.J. Watt,3,2,2.0,0,0,0,0,0,1,19.0,19.0,4.2%,FA,3,2019
6,Dawuane Smoot,2,1,2.0,0,0,0,0,0,1,16.8,16.8,0.1%,BUF,3,2019
7,Haason Reddick,5,5,0.0,2,0,0,0,0,1,16.8,16.8,4.7%,NYJ,3,2019
8,Stephon Tuitt,6,1,1.0,0,0,0,0,0,1,16.3,16.3,0.1%,FA,3,2019
9,Trey Flowers,4,4,1.0,0,0,0,0,0,1,15.5,15.5,0.0%,FA,3,2019
10,Carl Nassib,2,2,1.0,0,0,0,1,0,1,15.0,15.0,0.0%,FA,3,2019
11,Montez Sweat,4,3,1.0,0,0,0,0,0,1,14.8,14.8,22.6%,CHI,3,2019
12,Aaron Donald,3,1,1.0,0,0,0,0,0,1,14.3,14.3,8.8%,FA,3,2019
13,Everson Griffen,4,2,1.0,0,0,0,0,0,1,14.0,14.0,2.0%,FA,3,2019
14,Geno Atkins,4,2,1.0,0,0,0,0,0,1,14.0,14.0,0.0%,FA,3,2019
15,Jordan Phillips,3,0,1.0,0,0,0,0,0,1,13.5,13.5,0.1%,DAL,3,2019
16,Damon Harrison Sr.,1,5,1.0,1,0,0,0,0,1,13.3,13.3,0.0%,FA,3,2019
17,Sam Hubbard,5,2,0.0,0,0,1,0,0,1,13.0,13.0,8.5%,CIN,3,2019
18,DeMarcus Lawrence,1,1,1.0,0,0,0,1,0,1,12.8,12.8,4.3%,DAL,3,2019
19,Brian Burns,4,0,1.0,0,0,0,0,0,1,12.5,12.5,24.4%,NYG,3,2019
20,Emmanuel Ogbah,1,1,1.5,1,0,0,0,0,1,12.3,12.3,0.1%,MIA,3,2019
21,DJ Reader,1,2,1.5,0,0,0,0,0,1,11.5,11.5,0.4%,DET,3,2019
22,Andrew Billings,3,2,0.0,0,0,0,0,0,1,11.0,11.0,0.1%,CHI,3,2019
23,Matt Ioannidis,2,2,1.0,0,0,0,0,0,1,11.0,11.0,0.0%,FA,3,2019
24,Taven Bryan,2,1,1.0,0,0,0,0,0,1,10.3,10.3,0.1%,IND,3,2019
25,Larry Ogunjobi,2,1,1.0,0,0,0,0,0,1,10.3,10.3,0.6%,PIT,3,2019
26,Frank Clark,2,1,1.0,0,0,0,0,0,1,10.3,10.3,0.0%,FA,3,2019
27,Myles Garrett,1,1,1.0,0,0,1,0,0,1,10.3,10.3,54.5%,CLE,3,2019
28,Michael Bennett,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.0%,FA,3,2019
29,Nick Williams,1,2,1.0,0,0,0,0,0,1,9.5,9.5,1.0%,FA,3,2019
30,A'Shawn Robinson,1,2,0.0,0,0,0,1,0,1,9.5,9.5,0.6%,CAR,3,2019
31,Romeo Okwara,2,3,0.0,0,0,1,0,0,1,9.3,9.3,2.0%,FA,3,2019
32,Cameron Heyward,4,1,0.0,0,0,0,0,0,1,9.3,9.3,8.3%,PIT,3,2019
33,Javon Hargrave,6,0,0.0,0,0,0,0,0,1,9.0,9.0,4.3%,SF,3,2019
34,Dexter Lawrence II,1,1,1.0,0,0,0,0,0,1,8.8,8.8,5.4%,NYG,3,2019
35,Taco Charlton,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.0%,FA,3,2019
36,Brandon Mebane,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.0%,FA,3,2019
37,Danielle Hunter,1,1,1.0,0,0,0,0,0,1,8.8,8.8,45.4%,HOU,3,2019
38,Melvin Ingram III,4,0,0.0,0,0,0,0,0,1,8.5,8.5,0.0%,FA,3,2019
39,Shelby Harris,4,0,0.0,0,0,0,0,0,1,8.5,8.5,0.1%,CLE,3,2019
40,Johnathan Hankins,3,5,0.0,0,0,0,0,0,1,8.3,8.3,0.1%,SEA,3,2019
41,Dee Ford,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,3,2019
42,Steve McLendon,2,0,0.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,3,2019
43,Grady Jarrett,2,0,0.0,0,0,0,0,0,1,8.0,8.0,1.8%,ATL,3,2019
44,Maliek Collins,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.4%,SF,3,2019
45,Henry Anderson,2,1,0.0,1,0,0,0,0,1,7.8,7.8,0.0%,FA,3,2019
46,Dean Lowry,4,2,0.0,0,0,0,0,0,1,7.5,7.5,0.1%,PIT,3,2019
47,Joey Bosa,1,2,0.5,0,0,0,0,0,1,7.5,7.5,6.3%,LAC,3,2019
48,Michael Brockers,3,3,0.0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,3,2019
49,Marcus Davenport,2,5,0.0,0,0,0,0,0,1,6.8,6.8,0.7%,DET,3,2019
50,Jurrell Casey,3,3,0.0,0,0,0,0,0,1,6.8,6.8,0.1%,FA,3,2019
51,Christian Wilkins,4,1,0.0,0,0,0,0,0,1,6.8,6.8,18.8%,LV,3,2019
52,Dontari Poe,2,1,0.0,0,0,0,0,0,1,6.3,6.3,0.0%,FA,3,2019
53,Tyler Lancaster,1,6,0.0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,3,2019
54,Dante Fowler Jr.,2,2,0.0,1,0,0,0,0,1,6.0,6.0,0.3%,WAS,3,2019
55,Arik Armstead,1,0,0.0,0,0,1,0,0,1,5.5,5.5,1.5%,JAC,3,2019
56,Maurice Hurst II Jr.,1,3,0.0,1,0,0,0,0,1,5.3,5.3,0.1%,CLE,3,2019
57,Michael Pierce,3,1,0.0,0,0,0,0,0,1,5.3,5.3,0.3%,BAL,3,2019
58,Clelin Ferrell,2,1,0.0,1,0,0,0,0,1,5.3,5.3,0.2%,WAS,3,2019
59,Davon Godchaux,3,1,0.0,0,0,0,0,0,1,5.3,5.3,1.5%,NE,3,2019
60,Rodney Gunter,3,1,0.0,0,0,0,0,0,1,5.3,5.3,0.1%,FA,3,2019
61,Danny Shelton,2,3,0.0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,3,2019
62,Christian Covington,2,1,0.0,1,0,0,0,0,1,5.3,5.3,0.0%,FA,3,2019
63,Marcell Dareus,1,2,0.5,0,0,0,0,0,1,5.0,5.0,0.0%,FA,3,2019
64,Rakeem Nunez-Roches,0,1,0.0,0,0,0,1,0,1,4.8,4.8,0.1%,NYG,3,2019
65,Ben Banogu,1,1,0.0,0,0,0,0,0,1,4.8,4.8,0.0%,FA,3,2019
66,Beau Allen,1,1,0.0,0,0,0,0,0,1,4.8,4.8,0.0%,FA,3,2019
67,Leonard Williams,3,0,0.0,0,0,0,0,0,1,4.5,4.5,6.6%,SEA,3,2019
68,Sheldon Richardson,2,2,0.0,0,0,0,0,0,1,4.5,4.5,1.0%,FA,3,2019
69,D.J. Jones,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.9%,DEN,3,2019
70,Brandon Graham,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.2%,PHI,3,2019
71,Lawrence Guy Sr.,2,2,0.0,0,0,0,0,0,1,4.5,4.5,4.0%,FA,3,2019
72,Yannick Ngakoue,2,2,0.0,0,0,0,0,0,1,4.5,4.5,1.6%,FA,3,2019
73,Akeem Spence,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,3,2019
74,Alex Okafor,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,3,2019
75,Derrick Nnadi,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.1%,KC,3,2019
76,David Onyemata,2,2,0.0,0,0,0,0,0,1,4.5,4.5,2.5%,ATL,3,2019
77,Olivier Vernon,2,2,0.0,0,0,0,0,0,1,4.5,4.5,6.0%,FA,3,2019
78,Adam Butler,0,3,0.5,0,0,0,0,0,1,4.3,4.3,0.1%,LV,3,2019
79,Kyle Phillips,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,3,2019
80,Brandon Williams,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,3,2019
81,Shy Tuttle,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.2%,CAR,3,2019
82,Akiem Hicks,0,0,0.0,0,0,0,1,0,1,4.0,4.0,0.0%,FA,3,2019
83,Brandon Dunn,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,3,2019
84,Al-Quadin Muhammad,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.1%,FA,3,2019
85,Nick Bosa,1,0,0.0,0,0,0,0,0,1,4.0,4.0,48.8%,SF,3,2019
86,Shaq Lawson,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,3,2019
87,Solomon Thomas,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.1%,NYJ,3,2019
88,Avery Moss,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,3,2019
89,Jonathan Allen,2,1,0.0,0,0,0,0,0,1,3.8,3.8,6.1%,WAS,3,2019
90,Daron Payne,1,3,0.0,0,0,0,0,0,1,3.8,3.8,6.4%,WAS,3,2019
91,Zach Allen,2,1,0.0,0,0,0,0,0,1,3.8,3.8,4.5%,DEN,3,2019
92,Cassius Marsh,2,1,0.0,0,0,0,0,0,1,3.8,3.8,1.0%,FA,3,2019
93,Andrew Brown,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,3,2019
94,Tanzel Smart,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,3,2019
95,Gerald McCoy,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,3,2019
96,Carlos Dunlap II,2,0,0.0,0,0,0,0,0,1,3.0,3.0,3.0%,FA,3,2019
97,Trey Hendrickson,1,2,0.0,0,0,0,0,0,1,3.0,3.0,22.8%,CIN,3,2019
98,Justin Houston,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,3,2019
99,Kenny Clark,0,4,0.0,0,0,0,0,0,1,3.0,3.0,2.9%,GB,3,2019
100,Tyeler Davison,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,3,2019
101,Abry Jones,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,3,2019
102,Linval Joseph,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,DAL,3,2019
