Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Nick Bosa,4,0,3.0,1,1,0,0,0,1,32.0,32.0,48.8%,SF,8,2019
2,Joey Bosa,7,0,2.0,0,0,0,0,0,1,28.5,28.5,6.3%,LAC,8,2019
3,Brandon Graham,5,1,1.0,0,0,1,1,0,1,25.3,25.3,0.2%,PHI,8,2019
4,Bruce Irvin,5,0,2.0,0,0,0,0,0,1,23.0,23.0,0.0%,FA,8,2019
5,Trey Flowers,3,1,2.0,0,0,1,0,0,1,19.8,19.8,0.0%,FA,8,2019
6,Derek Wolfe,2,1,2.0,0,0,1,0,0,1,18.3,18.3,0.0%,FA,8,2019
7,Olivier Vernon,6,0,1.0,0,0,0,0,0,1,18.0,18.0,6.0%,FA,8,2019
8,Maxx Crosby,6,0,0.0,0,0,1,0,0,1,18.0,18.0,73.0%,LV,8,2019
9,Danielle Hunter,5,0,1.0,0,0,1,0,0,1,18.0,18.0,45.4%,HOU,8,2019
10,Fletcher Cox,4,2,1.5,0,0,1,0,0,1,17.5,17.5,1.1%,FA,8,2019
11,Josh Hines-Allen,2,0,2.0,0,0,1,0,0,1,17.5,17.5,46.7%,JAC,8,2019
12,Arik Armstead,3,0,2.0,0,0,0,0,0,1,17.5,17.5,1.5%,JAC,8,2019
13,Adam Butler,2,2,2.0,0,0,0,0,0,1,17.5,17.5,0.1%,LV,8,2019
14,Myles Garrett,3,1,1.0,0,0,0,0,0,1,16.8,16.8,54.5%,CLE,8,2019
15,Jason Pierre-Paul,3,0,1.0,0,0,0,0,0,1,16.0,16.0,0.0%,FA,8,2019
16,Aaron Donald,3,0,1.0,0,0,0,0,0,1,16.0,16.0,8.8%,FA,8,2019
17,Yannick Ngakoue,2,0,2.0,0,0,0,0,0,1,16.0,16.0,1.6%,FA,8,2019
18,Tanoh Kpassagnon,2,0,2.0,0,0,0,0,0,1,16.0,16.0,0.0%,NO,8,2019
19,Kyle Phillips,3,2,0.5,0,0,0,0,0,1,15.5,15.5,0.0%,FA,8,2019
20,Jurrell Casey,3,2,1.0,0,0,0,0,0,1,15.0,15.0,0.1%,FA,8,2019
21,Jadeveon Clowney,3,0,1.0,0,0,1,0,0,1,15.0,15.0,16.6%,CAR,8,2019
22,Ronald Blair III,4,0,1.0,0,0,0,0,0,1,15.0,15.0,0.0%,FA,8,2019
