Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Carlos Dunlap II,4,1,2.5,1,0,1,0,0,1,27.3,27.3,3.0%,FA,17,2019
2,Montez Sweat,5,0,2.0,0,0,1,0,0,1,24.5,24.5,22.6%,CHI,17,2019
3,Jason Pierre-Paul,4,0,2.0,1,0,1,0,0,1,22.0,22.0,0.0%,FA,17,2019
4,Maxx Crosby,4,1,1.5,1,0,1,0,0,1,20.8,20.8,73.0%,LV,17,2019
5,Ifeadi Odenigbo,3,3,1.0,0,0,1,1,0,1,18.8,18.8,6.0%,FA,17,2019
6,Carl Lawson,3,1,2.0,0,0,0,0,0,1,18.3,18.3,0.1%,DAL,17,2019
7,Jonathan Allen,7,1,1.0,0,0,0,0,0,1,17.8,17.8,6.1%,WAS,17,2019
8,Taven Bryan,3,1,1.0,1,0,1,0,0,1,17.3,17.3,0.1%,IND,17,2019
9,Trent Murphy,2,1,2.0,0,0,0,0,0,1,16.8,16.8,0.0%,FA,17,2019
10,Derek Barnett,2,0,2.0,0,0,0,0,0,1,16.0,16.0,0.1%,HOU,17,2019
11,Brandon Graham,3,0,1.0,0,0,0,0,0,1,16.0,16.0,0.2%,PHI,17,2019
12,Sam Hubbard,3,3,1.5,0,0,0,0,0,1,15.3,15.3,8.5%,CIN,17,2019
13,Trent Harris,5,1,1.0,0,0,0,0,0,1,14.8,14.8,0.0%,FA,17,2019
14,Dawuane Smoot,2,0,1.0,0,0,0,1,0,1,13.5,13.5,0.1%,BUF,17,2019
15,Cameron Heyward,3,1,1.0,1,0,0,0,0,1,13.3,13.3,8.3%,PIT,17,2019
16,Corey Liuget,5,1,0.0,0,0,0,0,0,1,13.3,13.3,0.0%,FA,17,2019
17,Stephen Weatherly,2,5,1.0,0,0,0,0,0,1,13.3,13.3,0.0%,FA,17,2019
18,Larry Ogunjobi,5,1,0.0,0,0,0,0,0,1,13.3,13.3,0.6%,PIT,17,2019
19,Calais Campbell,1,1,0.0,0,0,0,1,1,1,12.3,12.3,3.3%,MIA,17,2019
20,Jacob Tuioti-Mariner,3,0,0.0,0,0,1,0,0,1,11.0,11.0,0.0%,FA,17,2019
21,DeForest Buckner,2,2,1.0,0,0,0,0,0,1,11.0,11.0,28.3%,IND,17,2019
22,Armon Watts,1,2,1.0,0,0,1,0,0,1,11.0,11.0,0.1%,NE,17,2019
23,Jurrell Casey,2,2,1.0,0,0,0,0,0,1,11.0,11.0,0.1%,FA,17,2019
24,Lawrence Guy Sr.,2,1,1.0,0,0,0,0,0,1,10.3,10.3,4.0%,FA,17,2019
25,Derick Roberson,2,1,1.0,0,0,0,0,0,1,10.3,10.3,0.0%,FA,17,2019
26,Michael Pierce,2,1,0.0,0,0,0,1,0,1,10.3,10.3,0.3%,BAL,17,2019
27,Davon Godchaux,3,1,0.0,0,0,0,0,0,1,10.3,10.3,1.5%,NE,17,2019
28,Mario Edwards Jr.,2,1,1.0,0,0,0,0,0,1,10.3,10.3,0.1%,HOU,17,2019
29,Quinton Jefferson,2,1,1.0,0,0,0,0,0,1,10.3,10.3,0.1%,CLE,17,2019
30,Vita Vea,2,1,1.0,0,0,0,0,0,1,10.3,10.3,1.7%,TB,17,2019
31,Frank Clark,1,1,1.0,1,0,0,0,0,1,10.3,10.3,0.0%,FA,17,2019
32,Kerry Hyder Jr.,1,3,1.0,0,0,0,0,0,1,10.3,10.3,2.0%,FA,17,2019
33,Tim Jernigan,2,1,1.0,0,0,0,0,0,1,10.3,10.3,0.0%,FA,17,2019
34,Cassius Marsh,2,3,0.5,0,0,0,0,0,1,9.8,9.8,1.0%,FA,17,2019
35,Clelin Ferrell,2,0,0.0,0,0,0,1,0,1,9.5,9.5,0.2%,WAS,17,2019
36,Jabaal Sheard,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.0%,FA,17,2019
37,Cameron Jordan,1,0,1.0,1,0,0,0,0,1,9.5,9.5,1.1%,NO,17,2019
38,Justin Houston,1,0,1.0,0,0,1,0,0,1,9.5,9.5,0.0%,FA,17,2019
