Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Dante Fowler Jr.,6,1,3.0,1,0,1,0,0,1,34.8,34.8,0.3%,WAS,7,2019
2,Frank Clark,5,0,2.0,0,0,1,0,0,1,24.5,24.5,0.0%,FA,7,2019
3,Nick Bosa,5,2,1.0,0,0,0,0,0,1,23.0,23.0,48.8%,SF,7,2019
4,Alex Okafor,4,0,2.0,0,0,1,0,0,1,23.0,23.0,0.0%,FA,7,2019
5,Joey Bosa,4,2,2.0,0,0,1,0,0,1,22.0,22.0,6.3%,LAC,7,2019
6,Geno Atkins,4,2,2.0,0,0,0,0,0,1,20.5,20.5,0.0%,FA,7,2019
7,Yannick Ngakoue,2,0,0.0,1,1,0,0,1,1,18.0,18.0,1.6%,FA,7,2019
8,Justin Houston,3,0,2.0,0,0,0,0,0,1,17.5,17.5,0.0%,FA,7,2019
9,Cameron Jordan,2,0,2.0,0,0,0,0,0,1,16.0,16.0,1.1%,NO,7,2019
10,Matt Ioannidis,8,1,0.0,0,0,0,0,0,1,15.3,15.3,0.0%,FA,7,2019
11,Jabaal Sheard,4,0,1.0,0,0,0,0,0,1,15.0,15.0,0.0%,FA,7,2019
12,Aaron Donald,2,0,1.0,0,0,1,1,0,1,15.0,15.0,8.8%,FA,7,2019
13,Jeffery Simmons,4,0,1.0,0,0,0,0,0,1,15.0,15.0,43.3%,TEN,7,2019
14,DeMarcus Lawrence,2,2,1.0,0,0,1,0,0,1,15.0,15.0,4.3%,DAL,7,2019
15,Sam Hubbard,4,1,0.0,2,0,0,0,0,1,14.8,14.8,8.5%,CIN,7,2019
16,Emmanuel Ogbah,3,0,1.0,2,0,0,0,0,1,14.0,14.0,0.1%,MIA,7,2019
17,DeMarcus Walker,3,2,1.0,0,0,0,0,0,1,12.5,12.5,0.4%,CHI,7,2019
18,Josh Hines-Allen,2,0,1.0,0,0,0,0,0,1,12.0,12.0,46.7%,JAC,7,2019
19,Trent Murphy,4,1,0.0,0,0,0,0,0,1,11.8,11.8,0.0%,FA,7,2019
20,Taco Charlton,3,1,1.0,0,0,0,0,0,1,11.8,11.8,0.0%,FA,7,2019
21,Ryan Kerrigan,2,2,0.5,0,0,0,0,0,1,11.5,11.5,0.0%,FA,7,2019
22,Danielle Hunter,3,0,1.0,0,0,0,0,0,1,11.0,11.0,45.4%,HOU,7,2019
23,Daron Payne,7,0,0.0,0,0,0,0,0,1,10.5,10.5,6.4%,WAS,7,2019
24,Arik Armstead,2,1,1.0,0,0,0,0,0,1,10.3,10.3,1.5%,JAC,7,2019
25,Corey Peters,1,3,1.0,0,0,0,0,0,1,10.3,10.3,2.0%,FA,7,2019
26,Abry Jones,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.0%,FA,7,2019
27,Abdullah Anderson,2,0,1.0,0,0,0,0,0,1,9.5,9.5,1.0%,TEN,7,2019
28,Fletcher Cox,1,0,1.0,0,0,1,0,0,1,9.5,9.5,1.1%,FA,7,2019
29,Mike Purcell,4,1,0.0,0,0,0,0,0,1,9.3,9.3,0.0%,FA,7,2019
30,Maliek Collins,2,3,0.0,0,0,0,1,0,1,9.3,9.3,0.4%,SF,7,2019
31,Haason Reddick,2,3,0.0,0,0,0,1,0,1,9.3,9.3,4.7%,NYJ,7,2019
32,Jonathan Allen,5,2,0.0,0,0,0,0,0,1,9.0,9.0,6.1%,WAS,7,2019
33,Brooks Reed,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.0%,FA,7,2019
34,Everson Griffen,1,1,1.0,0,0,0,0,0,1,8.8,8.8,2.0%,FA,7,2019
35,Ed Oliver,1,1,1.0,0,0,0,0,0,1,8.8,8.8,8.6%,BUF,7,2019
36,Dee Ford,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.0%,FA,7,2019
37,Derek Barnett,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.1%,HOU,7,2019
38,Kyle Phillips,4,3,0.0,0,0,0,0,0,1,8.3,8.3,0.0%,FA,7,2019
39,Branden Jackson,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,7,2019
40,Olsen Pierre,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,7,2019
41,Maxx Crosby,1,0,1.0,0,0,0,0,0,1,8.0,8.0,73.0%,LV,7,2019
42,Hassan Ridgeway,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,7,2019
43,Jullian Taylor,1,0,0.0,0,0,0,1,0,1,8.0,8.0,0.0%,FA,7,2019
44,Tyeler Davison,2,3,0.0,0,0,0,0,0,1,7.8,7.8,0.0%,FA,7,2019
45,Bilal Nichols,3,1,0.0,0,0,0,0,0,1,7.8,7.8,0.1%,ARI,7,2019
46,Jordan Phillips,2,0,0.0,0,0,1,0,0,1,7.0,7.0,0.1%,DAL,7,2019
47,Jadeveon Clowney,3,0,0.0,0,0,0,0,0,1,7.0,7.0,16.6%,CAR,7,2019
48,DeForest Buckner,3,3,0.0,0,0,0,0,0,1,6.8,6.8,28.3%,IND,7,2019
49,Calais Campbell,2,1,0.0,0,0,0,0,0,1,6.3,6.3,3.3%,MIA,7,2019
50,Derek Wolfe,2,1,0.0,0,0,0,0,0,1,6.3,6.3,0.0%,FA,7,2019
51,Quinnen Williams,1,1,0.0,1,0,0,0,0,1,6.3,6.3,11.6%,NYJ,7,2019
52,Kenny Clark,3,2,0.0,0,0,0,0,0,1,6.0,6.0,2.9%,GB,7,2019
53,J.J. Watt,3,0,0.0,1,0,0,0,0,1,6.0,6.0,4.2%,FA,7,2019
54,Andrew Brown,3,2,0.0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,7,2019
55,Johnathan Hankins,4,0,0.0,0,0,0,0,0,1,6.0,6.0,0.1%,SEA,7,2019
56,Montez Sweat,1,3,0.5,0,0,0,0,0,1,5.8,5.8,22.6%,CHI,7,2019
57,Ben Banogu,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.0%,FA,7,2019
58,A'Shawn Robinson,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.6%,CAR,7,2019
59,Noah Spence,1,0,1.0,0,0,0,0,0,1,5.5,5.5,0.0%,FA,7,2019
60,Kerry Hyder Jr.,0,2,0.0,0,0,0,1,0,1,5.5,5.5,2.0%,FA,7,2019
61,Folorunso Fatukasi,1,2,0.0,0,0,0,0,0,1,5.5,5.5,0.1%,HOU,7,2019
62,Jaylon Ferguson,1,2,0.0,0,0,0,0,0,1,5.5,5.5,0.0%,FA,7,2019
63,Lawrence Guy Sr.,3,1,0.0,0,0,0,0,0,1,5.3,5.3,4.0%,FA,7,2019
64,Cortez Broughton,3,1,0.0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,7,2019
65,Vinny Curry,3,1,0.0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,7,2019
66,Grady Jarrett,3,1,0.0,0,0,0,0,0,1,5.3,5.3,1.8%,ATL,7,2019
67,Shaq Lawson,1,1,0.0,0,0,0,0,0,1,4.8,4.8,0.0%,FA,7,2019
68,Steve McLendon,1,1,0.0,0,0,0,0,0,1,4.8,4.8,0.0%,FA,7,2019
69,Dalvin Tomlinson,1,1,0.0,0,0,0,0,0,1,4.8,4.8,0.2%,CLE,7,2019
70,Derrick Nnadi,1,1,0.0,0,0,0,0,0,1,4.8,4.8,0.1%,KC,7,2019
71,Leonard Williams,1,2,0.0,1,0,0,0,0,1,4.5,4.5,6.6%,SEA,7,2019
72,Michael Brockers,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,7,2019
73,Eddie Goldman,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.1%,ATL,7,2019
74,Trey Flowers,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,7,2019
75,Shelby Harris,1,0,0.0,2,0,0,0,0,1,4.5,4.5,0.1%,CLE,7,2019
76,Trent Harris,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,7,2019
77,Davon Godchaux,1,2,0.0,1,0,0,0,0,1,4.5,4.5,1.5%,NE,7,2019
78,Tarell Basham,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,7,2019
79,John Jenkins,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.2%,LV,7,2019
80,Brandon Williams,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,7,2019
81,Al Woods,1,0,0.0,0,0,0,0,0,1,4.0,4.0,2.0%,FA,7,2019
82,Jerry Hughes,0,0,0.0,0,0,0,1,0,1,4.0,4.0,0.1%,HOU,7,2019
83,Cassius Marsh,1,0,0.0,0,0,0,0,0,1,4.0,4.0,1.0%,FA,7,2019
84,Jurrell Casey,0,0,0.0,0,0,0,1,0,1,4.0,4.0,0.1%,FA,7,2019
85,Antwaun Woods,0,0,0.0,0,0,0,1,0,1,4.0,4.0,0.0%,FA,7,2019
86,Poona Ford,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.1%,LAC,7,2019
87,Linval Joseph,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,DAL,7,2019
88,Damion Square,1,1,0.0,1,0,0,0,0,1,3.8,3.8,0.0%,FA,7,2019
89,Tyler Lancaster,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,7,2019
90,Danny Shelton,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,7,2019
91,Taven Bryan,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.1%,IND,7,2019
92,Jack Crawford,0,4,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,7,2019
93,Charles Harris,2,0,0.0,0,0,0,0,0,1,3.0,3.0,9.0%,FA,7,2019
94,Kevin Strong,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,7,2019
95,Josh Tupou,0,4,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,7,2019
96,Nick Williams,1,0,0.0,1,0,0,0,0,1,3.0,3.0,1.0%,FA,7,2019
97,Angelo Blackson,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,7,2019
98,Brandon Graham,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.2%,PHI,7,2019
99,Solomon Thomas,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.1%,NYJ,7,2019
100,Marcell Dareus,1,0,0.0,1,0,0,0,0,1,3.0,3.0,0.0%,FA,7,2019
101,Ronald Blair III,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,7,2019
102,DJ Reader,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.4%,DET,7,2019
103,Akeem Spence,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,7,2019
104,Isaac Rochell,0,3,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,7,2019
105,Chris Wormley,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,7,2019
106,Montravius Adams,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.1%,PIT,7,2019
107,P.J. Hall,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,7,2019
108,DaQuan Jones,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.1%,BUF,7,2019
109,Rashan Gary,1,1,0.0,0,0,0,0,0,1,2.3,2.3,4.5%,GB,7,2019
110,Dexter Lawrence II,1,1,0.0,0,0,0,0,0,1,2.3,2.3,5.4%,NYG,7,2019
111,Deatrich Wise Jr.,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.7%,NE,7,2019
112,Grover Stewart,1,1,0.0,0,0,0,0,0,1,2.3,2.3,1.0%,IND,7,2019
113,Daeshon Hall,1,1,0.0,0,0,0,0,0,1,2.3,2.3,2.0%,FA,7,2019
114,Khalen Saunders,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.1%,NO,7,2019
115,Damon Harrison Sr.,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,7,2019
116,John Cominsky,0,1,0.0,1,0,0,0,0,1,2.3,2.3,0.1%,DET,7,2019
117,Shamar Stephen,0,1,0.0,1,0,0,0,0,1,2.3,2.3,0.0%,FA,7,2019
118,Denico Autry,0,1,0.0,1,0,0,0,0,1,2.3,2.3,0.8%,HOU,7,2019
119,Josh Sweat,1,1,0.0,0,0,0,0,0,1,2.3,2.3,4.2%,PHI,7,2019
