Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Aaron Donald,4,3,2.0,0,0,1,0,0,1,27.8,27.8,8.8%,FA,6,2019
2,Carl Nassib,6,0,1.0,0,0,0,0,0,1,23.0,23.0,0.0%,FA,6,2019
3,Myles Garrett,3,2,2.0,0,0,1,0,0,1,20.5,20.5,54.5%,CLE,6,2019
4,Gerald McCoy,2,1,2.5,1,0,0,0,0,1,20.3,20.3,0.0%,FA,6,2019
5,Jonathan Allen,3,0,2.0,1,0,0,0,0,1,19.0,19.0,6.1%,WAS,6,2019
6,Vernon Butler,2,0,2.0,0,0,2,0,0,1,19.0,19.0,0.0%,FA,6,2019
7,Cameron Jordan,3,2,2.0,0,0,0,0,0,1,19.0,19.0,1.1%,NO,6,2019
8,DeMarcus Walker,3,1,2.0,0,0,0,0,0,1,18.3,18.3,0.4%,CHI,6,2019
9,Derek Wolfe,3,0,2.0,0,0,0,0,0,1,17.5,17.5,0.0%,FA,6,2019
10,Dee Ford,2,2,1.5,0,0,1,0,0,1,17.0,17.0,0.0%,FA,6,2019
11,Haason Reddick,7,1,0.0,0,0,0,0,0,1,13.8,13.8,4.7%,NYJ,6,2019
12,A'Shawn Robinson,5,2,0.0,0,0,1,0,0,1,13.0,13.0,0.6%,CAR,6,2019
13,Arik Armstead,3,3,0.5,0,0,0,1,0,1,12.8,12.8,1.5%,JAC,6,2019
14,Mike Purcell,5,0,0.0,0,0,0,0,0,1,12.5,12.5,0.0%,FA,6,2019
15,Shelby Harris,2,1,1.0,1,0,0,0,0,1,11.8,11.8,0.1%,CLE,6,2019
16,Brandon Graham,3,1,1.0,0,0,0,0,0,1,11.8,11.8,0.2%,PHI,6,2019
17,Carl Lawson,3,0,1.0,0,0,0,0,0,1,11.0,11.0,0.1%,DAL,6,2019
18,Ezekiel Ansah,2,0,0.0,0,0,1,1,0,1,11.0,11.0,0.0%,FA,6,2019
19,Sebastian Joseph-Day,5,1,0.0,0,0,0,0,0,1,10.8,10.8,0.3%,TEN,6,2019
20,Calais Campbell,4,1,0.0,0,0,1,0,0,1,10.8,10.8,3.3%,MIA,6,2019
21,Bruce Irvin,1,2,0.5,1,0,0,1,0,1,10.5,10.5,0.0%,FA,6,2019
22,Dontari Poe,2,1,1.0,0,0,0,0,0,1,10.3,10.3,0.0%,FA,6,2019
23,Danielle Hunter,2,1,1.0,0,0,0,0,0,1,10.3,10.3,45.4%,HOU,6,2019
24,Damon Harrison Sr.,2,1,1.0,0,0,0,0,0,1,10.3,10.3,0.0%,FA,6,2019
