Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Nick Williams,3,4,2.0,0,0,0,1,0,1,24.5,24.5,1.0%,FA,4,2019
2,Cameron Heyward,4,2,2.5,0,0,1,0,0,1,24.0,24.0,8.3%,PIT,4,2019
3,J.J. Watt,3,3,1.0,0,0,1,1,0,1,18.8,18.8,4.2%,FA,4,2019
4,Derrick Nnadi,5,4,1.0,0,0,1,0,0,1,18.5,18.5,0.1%,KC,4,2019
5,Mario Addison,2,2,2.0,0,0,0,0,0,1,17.5,17.5,4.0%,FA,4,2019
6,Jurrell Casey,3,1,1.0,0,0,1,1,0,1,17.3,17.3,0.1%,FA,4,2019
7,Haason Reddick,4,5,1.0,0,0,0,0,0,1,16.3,16.3,4.7%,NYJ,4,2019
8,Ezekiel Ansah,5,0,1.0,0,0,0,0,0,1,14.0,14.0,0.0%,FA,4,2019
9,Taco Charlton,4,2,1.0,0,0,0,0,0,1,14.0,14.0,0.0%,FA,4,2019
10,Sebastian Joseph-Day,3,0,1.0,0,0,0,0,0,1,13.5,13.5,0.3%,TEN,4,2019
11,Chris Jones,2,0,1.0,0,0,0,1,0,1,13.5,13.5,11.9%,KC,4,2019
12,Derek Barnett,3,1,1.0,0,0,1,0,0,1,13.3,13.3,0.1%,HOU,4,2019
13,Jadeveon Clowney,0,1,0.0,1,1,0,0,1,1,13.3,13.3,16.6%,CAR,4,2019
14,Larry Ogunjobi,4,0,1.0,0,0,0,0,0,1,12.5,12.5,0.6%,PIT,4,2019
15,Ndamukong Suh,1,1,0.0,0,0,0,1,1,1,12.3,12.3,0.0%,FA,4,2019
16,Roy Robertson-Harris,2,1,1.5,0,0,0,0,0,1,12.3,12.3,0.1%,JAC,4,2019
17,DeMarcus Walker,3,1,1.0,0,0,0,0,0,1,11.8,11.8,0.4%,CHI,4,2019
18,Shamar Stephen,3,0,1.0,0,0,0,0,0,1,11.0,11.0,0.0%,FA,4,2019
19,Devaroe Lawrence,1,0,0.0,1,1,0,0,0,1,10.5,10.5,0.0%,FA,4,2019
20,Jonathan Bullard,2,1,1.0,0,0,0,0,0,1,10.3,10.3,0.3%,MIN,4,2019
21,David Onyemata,2,1,1.0,0,0,0,0,0,1,10.3,10.3,2.5%,ATL,4,2019
22,Malcom Brown,3,1,0.0,0,0,0,0,0,1,10.3,10.3,0.0%,FA,4,2019
23,Javon Hargrave,2,1,1.0,0,0,0,0,0,1,10.3,10.3,4.3%,SF,4,2019
24,Maxx Crosby,2,0,0.0,2,0,1,0,0,1,10.0,10.0,73.0%,LV,4,2019
25,DeMarcus Lawrence,2,0,1.0,0,0,0,0,0,1,9.5,9.5,4.3%,DAL,4,2019
26,Cassius Marsh,3,0,0.0,0,0,0,0,0,1,9.5,9.5,1.0%,FA,4,2019
27,Bruce Irvin,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.0%,FA,4,2019
28,Olivier Vernon,2,0,1.0,0,0,0,0,0,1,9.5,9.5,6.0%,FA,4,2019
29,William Gholston,1,0,1.0,1,0,0,0,0,1,9.5,9.5,3.6%,TB,4,2019
30,Vernon Butler,1,0,1.0,0,0,1,0,0,1,9.5,9.5,0.0%,FA,4,2019
31,Rodney Gunter,2,2,0.0,0,0,0,0,0,1,9.5,9.5,0.1%,FA,4,2019
32,Danielle Hunter,6,0,0.0,0,0,0,0,0,1,9.0,9.0,45.4%,HOU,4,2019
33,Alex Okafor,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.0%,FA,4,2019
34,Brandon Graham,1,1,0.0,0,0,0,1,0,1,8.8,8.8,0.2%,PHI,4,2019
35,DJ Reader,2,4,0.0,0,0,0,0,0,1,8.5,8.5,0.4%,DET,4,2019
36,A'Shawn Robinson,2,0,0.0,1,0,0,1,0,1,8.5,8.5,0.6%,CAR,4,2019
37,Sheldon Richardson,5,1,0.0,0,0,0,0,0,1,8.3,8.3,1.0%,FA,4,2019
38,Maliek Collins,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.4%,SF,4,2019
39,Isaac Rochell,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,4,2019
40,Rasheem Green,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.6%,FA,4,2019
41,Chase Winovich,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,4,2019
42,Tyson Alualu,1,0,1.0,0,0,0,0,0,1,8.0,8.0,1.0%,FA,4,2019
43,Trey Flowers,1,3,0.0,0,0,1,0,0,1,7.8,7.8,0.0%,FA,4,2019
44,Adam Butler,2,0,0.0,1,0,0,0,0,1,7.0,7.0,0.1%,LV,4,2019
45,Everson Griffen,2,0,0.0,1,0,0,0,0,1,7.0,7.0,2.0%,FA,4,2019
46,Xavier Williams,2,0,0.0,0,0,1,0,0,1,7.0,7.0,0.0%,FA,4,2019
47,Tyeler Davison,2,5,0.0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,4,2019
48,Matt Ioannidis,2,5,0.0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,4,2019
49,Dante Fowler Jr.,1,3,0.0,0,0,0,0,0,1,6.3,6.3,0.3%,WAS,4,2019
50,Aaron Donald,1,3,0.0,0,0,0,0,0,1,6.3,6.3,8.8%,FA,4,2019
51,Emmanuel Ogbah,2,1,0.0,0,0,0,0,0,1,6.3,6.3,0.1%,MIA,4,2019
52,Adrian Clayborn,1,1,0.0,0,0,1,0,0,1,6.3,6.3,0.0%,FA,4,2019
53,Avery Moss,4,0,0.0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,4,2019
54,Shelby Harris,2,4,0.0,0,0,0,0,0,1,6.0,6.0,0.1%,CLE,4,2019
55,Lawrence Guy Sr.,4,0,0.0,0,0,0,0,0,1,6.0,6.0,4.0%,FA,4,2019
