Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Patrick Queen,6,3,1.0,0,0,1,2,1,1,33.3,33.3,36.8%,PIT,5,2020
2,Troy Reeder,7,3,3.0,0,0,0,0,0,1,29.8,29.8,0.4%,LAR,5,2020
3,Jaylon Smith,7,7,0.5,0,0,0,0,0,1,25.3,25.3,0.0%,FA,5,2020
4,Eric Wilson,4,2,1.0,1,1,0,0,0,1,23.0,23.0,0.3%,GB,5,2020
5,Foyesade Oluokun,12,2,0.0,0,0,0,0,0,1,22.0,22.0,93.6%,JAC,5,2020
6,Zach Cunningham,7,3,1.0,0,0,0,0,0,1,21.8,21.8,0.1%,FA,5,2020
7,Kyzir White,10,5,0.0,0,0,0,0,0,1,21.3,21.3,18.1%,ARI,5,2020
8,Duke Riley,7,5,0.0,0,0,1,0,0,1,20.8,20.8,0.3%,MIA,5,2020
9,Bobby Okereke,8,2,0.0,1,1,0,0,0,1,20.0,20.0,86.0%,NYG,5,2020
10,Anthony Walker Jr.,5,2,0.0,2,1,0,0,0,1,19.5,19.5,0.4%,MIA,5,2020
11,Kyler Fackrell,2,1,0.0,1,1,0,0,1,1,18.8,18.8,0.0%,FA,5,2020
12,Avery Williamson,6,2,0.0,2,1,0,0,0,1,18.5,18.5,0.0%,FA,5,2020
13,Khalil Mack,2,1,2.0,1,0,0,0,0,1,18.3,18.3,36.9%,LAC,5,2020
14,Cody Barton,9,5,0.0,0,0,0,0,0,1,17.3,17.3,2.8%,DEN,5,2020
15,Jerome Baker,6,1,1.0,0,0,0,0,0,1,16.3,16.3,2.8%,SEA,5,2020
16,T.J. Watt,3,0,1.0,0,0,0,0,0,1,16.0,16.0,77.7%,PIT,5,2020
17,Tyrell Adams,6,6,0.0,0,0,0,0,0,1,16.0,16.0,0.0%,FA,5,2020
18,Dennis Gardeck,2,0,2.0,0,0,0,0,0,1,16.0,16.0,0.5%,ARI,5,2020
19,K.J. Wright,2,1,0.0,2,1,0,1,0,1,15.8,15.8,0.0%,FA,5,2020
20,Pernell McPhee,5,0,1.0,1,0,0,0,0,1,15.5,15.5,0.0%,FA,5,2020
21,Andrew Van Ginkel,4,2,1.0,0,0,1,0,0,1,15.5,15.5,4.3%,MIN,5,2020
22,Fred Warner,7,3,0.0,0,0,0,0,0,1,15.3,15.3,85.1%,SF,5,2020
23,Roquan Smith,6,1,0.0,2,0,0,0,0,1,15.3,15.3,88.7%,BAL,5,2020
24,Willie Gay Jr.,5,1,1.0,0,0,0,0,0,1,14.8,14.8,1.2%,NO,5,2020
25,Bobby Wagner,5,9,0.0,0,0,0,0,0,1,14.3,14.3,61.2%,WAS,5,2020
26,Jordan Hicks,7,2,0.0,1,0,0,0,0,1,13.5,13.5,9.4%,CLE,5,2020
27,Kwon Alexander,4,1,1.0,0,0,0,0,0,1,13.3,13.3,0.1%,FA,5,2020
28,Joe Thomas,5,2,0.0,1,0,0,0,0,1,13.0,13.0,1.0%,FA,5,2020
29,Danny Trevathan,7,1,0.0,1,0,0,0,0,1,12.8,12.8,0.0%,FA,5,2020
30,De'Vondre Campbell Sr.,8,1,0.0,0,0,0,0,0,1,12.8,12.8,2.1%,SF,5,2020
