Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Kyle Van Noy,8,0,3.0,1,0,0,0,0,1,38.0,38.0,2.9%,BAL,13,2020
2,Joe Schobert,5,7,1.0,2,1,0,0,1,1,33.3,33.3,0.0%,FA,13,2020
3,Kenneth Murray Jr.,12,2,1.0,0,0,0,0,0,1,28.5,28.5,6.0%,TEN,13,2020
4,Neville Hewitt,9,3,1.0,0,0,0,0,0,1,22.3,22.3,0.0%,HOU,13,2020
5,T.J. Watt,5,1,1.0,0,0,1,0,0,1,21.3,21.3,77.7%,PIT,13,2020
6,Deion Jones,8,2,0.0,0,0,0,1,0,1,17.5,17.5,0.1%,FA,13,2020
7,Anthony Walker Jr.,6,4,0.0,1,0,0,1,0,1,17.5,17.5,0.4%,MIA,13,2020
8,Malcolm Smith,3,3,1.0,0,0,1,0,0,1,17.3,17.3,0.0%,FA,13,2020
9,Jon Bostic,4,6,0.0,1,1,0,0,0,1,17.0,17.0,0.0%,FA,13,2020
10,Blake Martinez,5,5,0.0,1,0,1,0,0,1,16.8,16.8,0.0%,FA,13,2020
11,Myles Jack,6,5,0.0,0,0,0,1,0,1,16.8,16.8,0.1%,FA,13,2020
12,Tae Crowder,6,1,1.0,0,0,0,0,0,1,16.3,16.3,0.0%,FA,13,2020
13,Foyesade Oluokun,8,5,0.0,0,0,0,0,0,1,15.8,15.8,93.6%,JAC,13,2020
14,Demario Davis,4,5,0.0,0,0,0,0,0,1,14.8,14.8,10.9%,NO,13,2020
15,Jaylon Smith,7,5,0.0,0,0,0,0,0,1,14.3,14.3,0.0%,FA,13,2020
16,Avery Williamson,6,3,0.0,0,0,0,0,0,1,13.8,13.8,0.0%,FA,13,2020
17,Troy Reeder,6,4,0.0,1,0,0,0,0,1,13.5,13.5,0.4%,LAR,13,2020
18,Alex Singleton,7,4,0.0,0,0,0,0,0,1,13.5,13.5,72.8%,DEN,13,2020
19,Robert Spillane,2,1,1.0,2,0,0,0,0,1,13.3,13.3,23.7%,LV,13,2020
20,Rashan Gary,2,2,1.5,0,0,0,0,0,1,13.0,13.0,4.5%,GB,13,2020
21,Eric Wilson,4,7,0.0,1,0,0,0,0,1,12.8,12.8,0.3%,GB,13,2020
22,Justin Hollins,3,0,1.0,0,0,1,0,0,1,12.5,12.5,0.0%,FA,13,2020
23,Patrick Queen,3,2,0.0,1,1,0,0,0,1,12.5,12.5,36.8%,PIT,13,2020
24,Nicholas Morrow,3,2,1.0,0,0,0,0,0,1,12.5,12.5,4.0%,BUF,13,2020
25,L.J. Fort,3,2,0.0,1,0,0,0,0,1,12.5,12.5,0.0%,FA,13,2020
26,Za'Darius Smith,2,1,1.5,0,0,0,0,0,1,12.3,12.3,0.8%,CLE,13,2020
27,Cole Holcomb,4,5,0.0,0,0,0,0,0,1,12.3,12.3,1.7%,PIT,13,2020
28,Roquan Smith,7,2,0.0,0,0,0,0,0,1,12.0,12.0,88.7%,BAL,13,2020
29,Preston Smith,3,2,0.5,1,0,0,0,0,1,12.0,12.0,1.4%,GB,13,2020
30,Tyrell Adams,4,8,0.0,0,0,0,0,0,1,12.0,12.0,0.0%,FA,13,2020
31,Jordyn Brooks,5,6,0.0,0,0,0,0,0,1,12.0,12.0,10.8%,MIA,13,2020
32,Nick Vigil,3,6,0.0,0,0,0,0,0,1,11.5,11.5,0.0%,DAL,13,2020
33,Jamie Collins Sr.,3,6,0.0,0,0,0,0,0,1,11.5,11.5,0.0%,FA,13,2020
34,Bobby Wagner,3,4,0.0,1,0,0,0,0,1,11.5,11.5,61.2%,WAS,13,2020
35,Fred Warner,3,3,0.0,0,0,0,1,0,1,10.8,10.8,85.1%,SF,13,2020
36,Jordan Hicks,5,1,0.0,0,0,0,0,0,1,10.8,10.8,9.4%,CLE,13,2020
37,Christian Kirksey,5,2,0.0,1,0,0,0,0,1,10.5,10.5,0.1%,FA,13,2020
38,Zach Cunningham,5,4,0.0,0,0,0,0,0,1,10.5,10.5,0.1%,FA,13,2020
39,Todd Davis,3,8,0.0,0,0,0,0,0,1,10.5,10.5,0.0%,FA,13,2020
40,Mack Wilson Sr.,4,2,0.0,0,0,0,0,0,1,10.0,10.0,3.3%,ARI,13,2020
41,De'Vondre Campbell Sr.,6,1,0.0,0,0,0,0,0,1,9.8,9.8,2.1%,SF,13,2020
42,Tremaine Edmunds,6,1,0.0,0,0,0,0,0,1,9.8,9.8,17.8%,CHI,13,2020
43,Rashaan Evans,3,3,0.0,0,0,0,0,0,1,9.3,9.3,0.1%,FA,13,2020
44,Shaquille Leonard,4,2,0.0,1,0,0,0,0,1,9.0,9.0,0.2%,FA,13,2020
45,Nick Kwiatkoski,5,2,0.0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,13,2020
46,B.J. Goodson,4,2,0.0,1,0,0,0,0,1,9.0,9.0,0.1%,FA,13,2020
47,Harvey Langi,4,4,0.0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,13,2020
48,Ja'Whaun Bentley,5,1,0.0,0,0,0,0,0,1,8.3,8.3,6.5%,NE,13,2020
49,Anthony Hitchens,4,3,0.0,0,0,0,0,0,1,8.3,8.3,1.0%,FA,13,2020
50,Terez Hall,2,3,0.0,2,0,0,0,0,1,8.3,8.3,0.0%,FA,13,2020
51,Dennis Gardeck,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.5%,ARI,13,2020
52,Jacob Martin,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,CHI,13,2020
53,Jeremiah Attaochu,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,13,2020
54,Jordan Jenkins,3,1,0.0,0,0,0,0,0,1,7.8,7.8,0.0%,FA,13,2020
55,Josh Bynes,4,2,0.0,0,0,0,0,0,1,7.5,7.5,0.0%,FA,13,2020
56,Vince Williams,3,4,0.0,0,0,0,0,0,1,7.5,7.5,0.1%,FA,13,2020
57,Dre Greenlaw,4,2,0.0,0,0,0,0,0,1,7.5,7.5,4.3%,SF,13,2020
58,Kwon Alexander,3,0,0.0,2,0,0,0,0,1,7.5,7.5,0.1%,FA,13,2020
59,Kevin Pierre-Louis,3,0,0.0,0,0,0,0,0,1,7.0,7.0,0.0%,FA,13,2020
60,Reggie Ragland,2,2,0.0,0,0,0,0,0,1,7.0,7.0,0.0%,FA,13,2020
61,Josey Jewell,2,5,0.0,0,0,0,0,0,1,6.8,6.8,4.9%,CAR,13,2020
