Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Jerome Baker,12,4,1.0,0,0,1,0,0,1,31.5,31.5,2.8%,SEA,1,2020
2,Myles Jack,8,3,1.0,0,0,0,0,0,1,20.8,20.8,0.1%,FA,1,2020
3,Kwon Alexander,8,2,0.0,0,0,1,0,0,1,20.0,20.0,0.1%,FA,1,2020
4,Patrick Queen,4,4,1.0,0,0,1,0,0,1,19.5,19.5,36.8%,PIT,1,2020
5,Lavonte David,7,4,0.0,0,0,0,0,0,1,18.5,18.5,54.3%,TB,1,2020
6,Vince Williams,4,1,1.0,0,0,0,0,0,1,18.3,18.3,0.1%,FA,1,2020
7,Blake Martinez,8,5,0.0,0,0,0,0,0,1,18.3,18.3,0.0%,FA,1,2020
8,L.J. Fort,6,0,0.0,0,0,1,1,0,1,17.0,17.0,0.0%,FA,1,2020
9,Devin White,6,5,0.0,1,0,0,0,0,1,16.8,16.8,7.4%,PHI,1,2020
10,Kyle Van Noy,5,0,1.0,0,0,0,0,0,1,16.5,16.5,2.9%,BAL,1,2020
11,Nate Gerry,5,5,0.0,0,0,0,0,0,1,16.3,16.3,0.0%,FA,1,2020
12,Eric Kendricks,7,4,0.0,0,0,0,0,0,1,16.0,16.0,11.7%,DAL,1,2020
13,Jon Bostic,5,2,1.0,0,0,0,0,0,1,15.5,15.5,0.0%,FA,1,2020
14,Josh Bynes,4,4,1.0,0,0,0,0,0,1,15.5,15.5,0.0%,FA,1,2020
15,Germaine Pratt,8,4,0.0,0,0,0,0,0,1,15.0,15.0,5.1%,CIN,1,2020
16,Alexander Johnson,8,4,0.0,0,0,0,0,0,1,15.0,15.0,0.0%,FA,1,2020
17,Demario Davis,5,1,1.0,0,0,0,0,0,1,14.8,14.8,10.9%,NO,1,2020
18,Deion Jones,6,3,0.0,0,0,0,0,0,1,13.8,13.8,0.1%,FA,1,2020
19,Christian Kirksey,6,6,0.0,0,0,0,0,0,1,13.5,13.5,0.1%,FA,1,2020
20,Micah Kiser,6,1,0.0,2,0,0,0,0,1,12.8,12.8,0.0%,FA,1,2020
21,Jaylon Smith,5,5,0.0,1,0,0,0,0,1,12.8,12.8,0.0%,FA,1,2020
22,Krys Barnes,4,2,0.0,0,0,0,0,0,1,12.5,12.5,0.6%,ARI,1,2020
23,Takk McKinley,2,2,1.0,1,0,0,0,0,1,12.5,12.5,0.1%,NYJ,1,2020
24,Bobby Wagner,2,5,0.0,2,0,0,0,0,1,12.3,12.3,61.2%,WAS,1,2020
25,Joe Schobert,5,3,0.0,0,0,0,0,0,1,12.3,12.3,0.0%,FA,1,2020
26,Fred Warner,5,4,0.0,1,0,0,0,0,1,12.0,12.0,85.1%,SF,1,2020
27,T.J. Watt,1,0,0.0,2,1,0,0,0,1,12.0,12.0,77.7%,PIT,1,2020
28,Jeremiah Attaochu,3,1,1.0,0,0,0,0,0,1,11.8,11.8,0.0%,FA,1,2020
29,Matt Milano,3,1,0.0,1,1,0,0,0,1,11.8,11.8,2.7%,BUF,1,2020
30,Bud Dupree,3,1,0.0,1,0,0,0,0,1,11.8,11.8,0.1%,LAC,1,2020
31,Benardrick McKinney,5,2,0.0,0,0,0,0,0,1,11.5,11.5,0.0%,FA,1,2020
32,Roquan Smith,5,2,0.0,0,0,0,0,0,1,11.5,11.5,88.7%,BAL,1,2020
33,Shaquille Leonard,5,5,0.0,0,0,0,0,0,1,11.3,11.3,0.2%,FA,1,2020
34,Tyus Bowser,2,0,1.0,1,0,0,0,0,1,11.0,11.0,0.1%,SEA,1,2020
35,Leonard Floyd,2,2,1.0,0,0,0,0,0,1,11.0,11.0,2.1%,SF,1,2020
36,Uchenna Nwosu,2,2,1.0,0,0,0,0,0,1,11.0,11.0,3.4%,SEA,1,2020
