Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,David Montgomery,17,72,4.2,13,0,2,4,4,39,9.8,0,0,1,27.1,27.1,95.7%,DET,13,2020
2,Dalvin Cook,32,120,3.8,12,0,0,6,9,59,9.8,0,0,1,23.9,23.9,12.7%,DAL,13,2020
3,Aaron Jones,15,130,8.7,77,1,1,3,3,18,6.0,0,0,1,23.8,23.8,96.1%,MIN,13,2020
4,James Robinson,18,78,4.3,15,0,1,6,6,30,5.0,0,0,1,22.8,22.8,0.0%,FA,13,2020
5,Jonathan Taylor,13,91,7.0,24,1,0,3,3,44,14.7,1,0,1,22.5,22.5,99.9%,IND,13,2020
6,Chris Carson,13,65,5.0,11,0,0,3,6,45,15.0,1,0,1,20.0,20.0,0.3%,FA,13,2020
7,Ty Johnson,22,104,4.7,16,0,1,2,2,13,6.5,0,0,1,19.7,19.7,0.9%,BUF,13,2020
8,J.D. McKissic,5,8,1.6,8,0,0,10,10,70,7.0,0,0,1,17.8,17.8,0.0%,FA,13,2020
9,Alvin Kamara,15,88,5.9,37,1,1,2,3,9,4.5,0,0,1,17.7,17.7,98.5%,NO,13,2020
10,Adrian Peterson,16,57,3.6,15,0,2,0,1,0,0.0,0,0,1,17.7,17.7,2.4%,FA,13,2020
11,Nick Chubb,18,80,4.4,29,1,1,1,1,26,26.0,0,0,1,17.6,17.6,83.5%,CLE,13,2020
12,Alfred Morris,8,39,4.9,13,0,1,1,1,6,6.0,1,0,1,17.5,17.5,0.0%,FA,13,2020
13,Cam Akers,21,72,3.4,12,0,1,1,1,22,22.0,0,0,1,16.4,16.4,1.5%,HOU,13,2020
14,Darrell Henderson Jr.,3,49,16.3,38,1,1,2,3,25,12.5,0,0,1,15.4,15.4,5.0%,FA,13,2020
15,Melvin Gordon III,15,131,8.7,65,1,0,1,2,11,11.0,0,0,1,15.2,15.2,0.0%,FA,13,2020
16,Myles Gaskin,21,90,4.3,26,1,0,2,2,51,25.5,0,1,1,14.1,14.1,0.0%,MIN,13,2020
17,Kenyan Drake,10,49,4.9,27,1,1,2,3,9,4.5,0,0,1,13.8,13.8,0.0%,FA,13,2020
18,Ezekiel Elliott,18,77,4.3,14,0,0,4,6,18,4.5,0,0,1,13.5,13.5,81.8%,DAL,13,2020
19,Wayne Gallman Jr.,16,135,8.4,60,2,0,0,0,0,0.0,0,0,1,13.5,13.5,0.0%,FA,13,2020
20,J.K. Dobbins,11,71,6.5,30,1,1,0,0,0,0.0,0,0,1,13.1,13.1,61.0%,LAC,13,2020
21,Nyheim Hines,6,10,1.7,5,0,1,3,3,22,7.3,0,0,1,12.2,12.2,0.3%,CLE,13,2020
22,Devin Singletary,18,61,3.4,15,0,0,3,4,22,7.3,0,0,1,11.3,11.3,87.8%,NYG,13,2020
23,Austin Ekeler,8,36,4.5,9,0,0,4,9,32,8.0,0,0,1,10.8,10.8,87.4%,WAS,13,2020
24,Jeremy McNichols,2,2,1.0,1,0,1,3,4,15,5.0,0,0,1,10.7,10.7,0.1%,WAS,13,2020
25,Damien Harris,16,80,5.0,12,0,0,1,1,15,15.0,0,0,1,10.5,10.5,9.0%,FA,13,2020
26,David Johnson,10,44,4.4,19,0,1,0,2,0,0.0,0,0,1,10.4,10.4,0.0%,FA,13,2020
27,Gus Edwards,7,101,14.4,36,3,0,0,0,0,0.0,0,0,1,10.1,10.1,78.0%,LAC,13,2020
28,Duke Johnson Jr.,2,8,4.0,4,0,0,6,6,24,4.0,0,0,1,9.2,9.2,0.0%,FA,13,2020
29,Kareem Hunt,14,33,2.4,8,0,0,3,3,24,8.0,0,0,1,8.7,8.7,0.2%,FA,13,2020
30,Peyton Barber,14,23,1.6,5,0,1,0,0,0,0.0,0,0,1,8.3,8.3,1.0%,FA,13,2020
31,C.J. Ham,0,0,0.0,0,0,0,1,1,12,12.0,1,0,1,8.2,8.2,0.1%,MIN,13,2020
32,Kyle Juszczyk,2,5,2.5,5,0,0,1,1,6,6.0,1,0,1,8.1,8.1,0.6%,SF,13,2020
33,Jeff Wilson Jr.,7,47,6.7,18,0,0,2,5,12,6.0,0,0,1,7.9,7.9,0.1%,MIA,13,2020
34,Le'Veon Bell,11,40,3.6,16,0,0,2,3,15,7.5,0,0,1,7.5,7.5,0.2%,FA,13,2020
35,Josh Adams,8,74,9.3,25,1,0,0,0,0,0.0,0,0,1,7.4,7.4,0.0%,FA,13,2020
36,Kalen Ballage,7,34,4.9,8,0,0,3,4,5,1.7,0,0,1,6.9,6.9,0.0%,FA,13,2020
37,Sony Michel,10,35,3.5,10,0,0,1,1,23,23.0,0,0,1,6.8,6.8,0.0%,FA,13,2020
38,Chase Edmonds,6,28,4.7,13,0,0,2,5,15,7.5,0,0,1,6.3,6.3,0.3%,TB,13,2020
39,Devontae Booker,16,50,3.1,14,0,0,1,2,1,1.0,0,0,1,6.1,6.1,0.0%,FA,13,2020
40,Derrick Henry,15,60,4.0,10,0,0,1,1,9,9.0,0,1,1,5.9,5.9,99.9%,BAL,13,2020
41,Jamaal Williams,5,26,5.2,18,0,0,2,2,10,5.0,0,0,1,5.6,5.6,5.0%,NO,13,2020
42,Darrel Williams,6,38,6.3,12,0,0,1,2,5,5.0,0,0,1,5.3,5.3,0.0%,FA,13,2020
43,Raheem Mostert,9,42,4.7,16,0,0,1,1,1,1.0,0,0,1,5.3,5.3,92.7%,MIA,13,2020
44,Giovani Bernard,12,30,2.5,10,0,0,2,2,-1,-0.5,0,0,1,4.9,4.9,0.0%,FA,13,2020
45,Ito Smith,8,36,4.5,15,0,0,1,2,-2,-2.0,0,0,1,4.4,4.4,0.0%,FA,13,2020
46,Patrick Laird,3,6,2.0,4,0,0,2,3,16,8.0,0,0,1,4.2,4.2,0.0%,FA,13,2020
47,Jaylen Samuels,1,1,1.0,1,0,0,3,4,11,3.7,0,0,1,4.2,4.2,0.0%,FA,13,2020
48,Carlos Hyde,2,1,0.5,1,0,0,3,3,10,3.3,0,0,1,4.1,4.1,0.0%,FA,13,2020
49,Mark Ingram II,6,28,4.7,7,0,0,1,1,1,1.0,0,0,1,3.9,3.9,0.1%,FA,13,2020
50,Ameer Abdullah,2,11,5.5,7,0,0,1,1,18,18.0,0,0,1,3.9,3.9,0.4%,LV,13,2020
51,Jordan Wilkins,5,12,2.4,5,0,0,2,2,6,3.0,0,0,1,3.8,3.8,0.0%,FA,13,2020
52,Tony Pollard,8,22,2.8,12,0,0,1,1,6,6.0,0,0,1,3.8,3.8,90.8%,TEN,13,2020
53,Latavius Murray,5,17,3.4,6,0,0,2,2,0,0.0,0,0,1,3.7,3.7,0.0%,FA,13,2020
54,Malcolm Brown,3,-3,-1.0,1,0,0,1,1,30,30.0,0,0,1,3.7,3.7,0.0%,FA,13,2020
55,DeeJay Dallas,0,0,0.0,0,0,0,2,3,11,5.5,0,0,1,3.1,3.1,0.1%,ARI,13,2020
56,Patrick Ricard,0,0,0.0,0,0,0,2,2,11,5.5,0,0,1,3.1,3.1,0.1%,BAL,13,2020
57,James White,0,0,0.0,0,0,0,3,4,1,0.3,0,0,1,3.1,3.1,0.1%,FA,13,2020
58,Miles Sanders,10,31,3.1,8,0,0,0,1,0,0.0,0,0,1,3.1,3.1,8.5%,CAR,13,2020
59,Kerryon Johnson,3,3,1.0,2,0,0,2,3,8,4.0,0,0,1,3.1,3.1,0.0%,FA,13,2020
60,Benny Snell Jr.,8,5,0.6,4,0,0,2,3,5,2.5,0,0,1,3.0,3.0,0.0%,FA,13,2020
61,Todd Gurley II,8,16,2.0,13,0,0,1,1,4,4.0,0,0,1,3.0,3.0,0.1%,FA,13,2020
62,Jalen Richard,4,11,2.8,5,0,0,1,1,6,6.0,0,0,1,2.7,2.7,1.0%,FA,13,2020
63,Phillip Lindsay,14,26,1.9,4,0,0,0,1,0,0.0,0,0,1,2.6,2.6,0.0%,FA,13,2020
64,Zack Moss,3,9,3.0,7,0,0,1,1,5,5.0,0,0,1,2.4,2.4,85.3%,CIN,13,2020
65,Joshua Kelley,0,0,0.0,0,0,0,2,2,3,1.5,0,0,1,2.3,2.3,0.0%,FA,13,2020
66,Theo Riddick,3,6,2.0,3,0,0,1,1,3,3.0,0,0,1,1.9,1.9,0.0%,FA,13,2020
67,Jordan Howard,4,19,4.8,11,0,0,0,0,0,0.0,0,0,1,1.9,1.9,0.0%,FA,13,2020
68,Brian Hill,5,18,3.6,7,0,0,0,0,0,0.0,0,0,1,1.8,1.8,0.0%,FA,13,2020
69,D'Ernest Johnson,0,0,0.0,0,0,0,1,1,5,5.0,0,0,1,1.5,1.5,0.4%,JAC,13,2020
70,Anthony McFarland Jr.,4,15,3.8,9,0,0,0,1,0,0.0,0,0,1,1.5,1.5,0.0%,FA,13,2020
71,Antonio Gibson,2,14,7.0,13,0,0,0,0,0,0.0,0,0,1,1.4,1.4,34.1%,NE,13,2020
72,Justice Hill,0,0,0.0,0,0,0,1,1,4,4.0,0,0,1,1.4,1.4,3.1%,BAL,13,2020
73,Alec Ingold,0,0,0.0,0,0,0,1,1,2,2.0,0,0,1,1.2,1.2,0.1%,MIA,13,2020
74,Jakob Johnson,0,0,0.0,0,0,0,1,1,1,1.0,0,0,1,1.1,1.1,0.0%,FA,13,2020
75,Boston Scott,2,9,4.5,6,0,0,0,2,0,0.0,0,0,1,0.9,0.9,0.0%,PIT,13,2020
76,Elijhaa Penny,2,8,4.0,5,0,0,0,0,0,0.0,0,0,1,0.8,0.8,0.0%,FA,13,2020
77,Samaje Perine,3,7,2.3,5,0,0,0,0,0,0.0,0,0,1,0.7,0.7,2.1%,KC,13,2020
78,Dare Ogunbowale,2,7,3.5,4,0,0,0,2,0,0.0,0,0,1,0.7,0.7,0.2%,HOU,13,2020
79,Dion Lewis,3,6,2.0,3,0,0,0,0,0,0.0,0,0,1,0.6,0.6,2.0%,FA,13,2020
80,Frank Gore,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,12.1%,FA,13,2020
81,Xavier Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2020
82,Rico Dowdle,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,41.2%,DAL,13,2020
83,Scottie Phillips,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2020
84,Khari Blasingame,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CHI,13,2020
85,Andrew Beck,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,GB,13,2020
86,Chandler Cox,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2020
87,Devine Ozigbo,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2020
88,Reggie Gilliam,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,BUF,13,2020
89,Gabe Nabers,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,13,2020
