Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
57,Samaje Perine,1,3,3.0,3,0,0,1,1,3,3.0,0,0,1,1.6,1.6,2.1%,KC,7,2020
58,Jason Huntley,2,13,6.5,10,0,0,0,1,0,0.0,0,0,1,1.3,1.3,0.0%,FA,7,2020
59,James White,0,0,0.0,0,0,0,1,1,3,3.0,0,0,1,1.3,1.3,0.1%,FA,7,2020
60,AJ Dillon,5,11,2.2,5,0,0,0,0,0,0.0,0,0,1,1.1,1.1,1.9%,GB,7,2020
61,Jakob Johnson,0,0,0.0,0,0,0,1,1,1,1.0,0,0,1,1.1,1.1,0.0%,FA,7,2020
62,Travis Homer,3,10,3.3,6,0,0,0,0,0,0.0,0,0,1,1.0,1.0,0.0%,CHI,7,2020
63,Devonta Freeman,3,8,2.7,7,0,0,0,1,0,0.0,0,0,1,0.8,0.8,0.0%,FA,7,2020
64,Trenton Cannon,1,7,7.0,7,0,0,0,0,0,0.0,0,0,1,0.7,0.7,0.0%,FA,7,2020
65,Anthony McFarland Jr.,1,6,6.0,6,0,0,0,1,0,0.0,0,0,1,0.6,0.6,0.0%,FA,7,2020
66,Troymaine Pope,1,6,6.0,6,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.0%,FA,7,2020
67,Jaylen Samuels,1,5,5.0,5,0,0,0,0,0,0.0,0,0,1,0.5,0.5,0.0%,FA,7,2020
68,D'Ernest Johnson,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.4%,JAC,7,2020
69,Dion Lewis,3,23,7.7,19,0,0,0,0,0,0.0,0,1,1,0.3,0.3,2.0%,FA,7,2020
70,Jeremy McNichols,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.1%,WAS,7,2020
71,Alex Armah Jr.,1,1,1.0,1,0,0,0,1,0,0.0,0,0,1,0.1,0.1,0.0%,FA,7,2020
72,Ke'Shawn Vaughn,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,SF,7,2020
73,Raymond Calais,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2020
74,Rico Dowdle,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,41.2%,DAL,7,2020
75,Cullen Gillaspia,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2020
76,Devine Ozigbo,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2020
77,Trayveon Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.3%,CIN,7,2020
78,Jeremy Cox,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2020
79,Khari Blasingame,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CHI,7,2020
80,John Lovett,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2020
81,Gabe Nabers,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.1%,FA,7,2020
82,Jonathan Ward,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,PIT,7,2020
83,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,WAS,7,2020
84,Bruce Miller,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2020
85,Taiwan Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2020
86,Cordarrelle Patterson,3,1,0.3,2,0,0,3,4,11,3.7,0,0,1,0.0,0.0,1.7%,PIT,7,2020
87,Dare Ogunbowale,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,HOU,7,2020
88,J.P. Holtz,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2020
89,Elijhaa Penny,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2020
90,Trey Edmunds,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2020
91,Dontrell Hilliard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2020
92,Dexter Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2020
93,Ty Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.9%,BUF,7,2020
94,Jason Cabinda,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2020
95,Ito Smith,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2020
96,Kerryon Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2020
97,Darrel Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2020
98,Buddy Howell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2020
99,Keith Smith,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2020
100,C.J. Prosise,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2020
101,Dwayne Washington,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2020
102,Andy Janovich,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2020
103,Michael Burton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,DEN,7,2020
104,Jerick McKinnon,3,-1,-0.3,1,0,0,0,0,0,0.0,0,0,1,-0.1,-0.1,0.1%,FA,7,2020
