Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
16,Devontae Booker,8,68,8.5,23,1,1,0,0,0,0.0,0,0,1,12.8,12.8,0.0%,FA,9,2020
17,D'Andre Swift,13,64,4.9,17,0,0,3,5,33,11.0,0,0,1,12.7,12.7,94.7%,CHI,9,2020
18,Antonio Gibson,6,20,3.3,11,0,1,3,3,35,11.7,0,1,1,12.5,12.5,34.1%,NE,9,2020
19,Clyde Edwards-Helaire,5,14,2.8,7,0,0,3,5,20,6.7,1,0,1,12.4,12.4,7.3%,KC,9,2020
20,DeeJay Dallas,7,31,4.4,10,0,1,2,2,8,4.0,0,0,1,11.9,11.9,0.1%,ARI,9,2020
21,Chase Edmonds,25,70,2.8,6,0,0,3,3,18,6.0,0,0,1,11.8,11.8,0.3%,TB,9,2020
22,Tyler Ervin,8,24,3.0,8,0,0,4,5,48,12.0,0,0,1,11.2,11.2,0.0%,FA,9,2020
23,Travis Homer,6,16,2.7,11,0,0,3,3,64,21.3,0,0,1,11.0,11.0,0.0%,CHI,9,2020
24,Joshua Kelley,9,28,3.1,9,0,0,5,5,31,6.2,0,0,1,10.9,10.9,0.0%,FA,9,2020
25,Leonard Fournette,1,0,0.0,0,0,0,6,6,41,6.8,0,0,1,10.1,10.1,2.1%,FA,9,2020
26,Kerryon Johnson,4,29,7.3,14,0,0,3,3,36,12.0,0,0,1,9.5,9.5,0.0%,FA,9,2020
27,Jonathan Taylor,6,27,4.5,11,0,1,2,2,7,3.5,0,1,1,9.4,9.4,99.9%,IND,9,2020
28,Gus Edwards,11,23,2.1,5,0,1,2,2,11,5.5,0,1,1,9.4,9.4,78.0%,LAC,9,2020
29,Ameer Abdullah,0,0,0.0,0,0,0,1,1,22,22.0,1,0,1,9.2,9.2,0.4%,LV,9,2020
30,Ezekiel Elliott,18,51,2.8,10,0,0,2,3,18,9.0,0,0,1,8.9,8.9,81.8%,DAL,9,2020
31,Mike Davis,1,3,3.0,3,0,0,5,6,34,6.8,0,0,1,8.7,8.7,1.0%,FA,9,2020
32,Alfred Morris,9,67,7.4,20,1,0,1,1,4,4.0,0,0,1,8.1,8.1,0.0%,FA,9,2020
33,Frank Gore,12,46,3.8,15,0,0,2,2,13,6.5,0,0,1,7.9,7.9,12.1%,FA,9,2020
34,Jordan Howard,10,19,1.9,8,0,1,0,0,0,0.0,0,0,1,7.9,7.9,0.0%,FA,9,2020
35,Chris Thompson,1,3,3.0,3,0,0,4,4,35,8.8,0,0,1,7.8,7.8,0.0%,FA,9,2020
36,Gabe Nabers,0,0,0.0,0,0,0,1,1,4,4.0,1,0,1,7.4,7.4,0.1%,FA,9,2020
37,Adrian Peterson,8,29,3.6,8,0,0,3,5,14,4.7,0,0,1,7.3,7.3,2.4%,FA,9,2020
38,Damien Harris,14,71,5.1,21,1,0,0,0,0,0.0,0,0,1,7.1,7.1,9.0%,FA,9,2020
39,Alexander Mattison,12,69,5.8,18,0,0,0,0,0,0.0,0,0,1,6.9,6.9,7.9%,LV,9,2020
40,Tony Pollard,9,57,6.3,20,2,0,1,2,1,1.0,0,0,1,6.8,6.8,90.8%,TEN,9,2020
41,Derrick Henry,21,68,3.2,26,1,0,0,0,0,0.0,0,0,1,6.8,6.8,99.9%,BAL,9,2020
42,James White,2,0,0.0,4,0,0,4,5,24,6.0,0,0,1,6.4,6.4,0.1%,FA,9,2020
43,Devin Singletary,2,1,0.5,2,0,0,3,3,33,11.0,0,0,1,6.4,6.4,87.8%,NYG,9,2020
44,Latavius Murray,10,39,3.9,17,0,0,2,2,3,1.5,0,0,1,6.2,6.2,0.0%,FA,9,2020
45,Nyheim Hines,2,18,9.0,14,0,0,2,3,20,10.0,0,0,1,5.8,5.8,0.3%,CLE,9,2020
46,La'Mical Perine,6,19,3.2,7,0,0,2,2,19,9.5,0,0,1,5.8,5.8,0.0%,GB,9,2020
47,Jordan Wilkins,11,39,3.5,11,0,0,2,2,-1,-0.5,0,0,1,5.8,5.8,0.0%,FA,9,2020
48,J.K. Dobbins,12,30,2.5,8,0,0,2,2,5,2.5,0,0,1,5.5,5.5,61.0%,LAC,9,2020
49,David Montgomery,14,30,2.1,5,0,0,3,3,12,4.0,0,1,1,5.2,5.2,95.7%,DET,9,2020
50,Ronald Jones II,3,9,3.0,7,0,0,3,4,9,3.0,0,0,1,4.8,4.8,0.0%,FA,9,2020
51,Anthony McFarland Jr.,3,7,2.3,6,0,0,2,2,15,7.5,0,0,1,4.2,4.2,0.0%,FA,9,2020
52,Dion Lewis,3,5,1.7,5,0,0,2,2,16,8.0,0,0,1,4.1,4.1,2.0%,FA,9,2020
53,James Conner,9,22,2.4,6,0,0,2,2,-2,-1.0,0,0,1,4.0,4.0,94.4%,ARI,9,2020
54,Salvon Ahmed,7,38,5.4,19,0,0,0,0,0,0.0,0,0,1,3.8,3.8,0.0%,FA,9,2020
55,Melvin Gordon III,6,18,3.0,9,0,0,1,1,9,9.0,0,0,1,3.7,3.7,0.0%,FA,9,2020
56,JaMycal Hasty,4,3,0.8,4,0,0,2,2,10,5.0,0,0,1,3.3,3.3,0.2%,NE,9,2020
57,Jalen Richard,1,3,3.0,3,0,0,1,1,19,19.0,0,0,1,3.2,3.2,1.0%,FA,9,2020
58,Jakob Johnson,0,0,0.0,0,0,0,2,2,6,3.0,0,0,1,2.6,2.6,0.0%,FA,9,2020
59,Patrick Laird,1,-1,-1.0,0,0,0,1,1,17,17.0,0,0,1,2.6,2.6,0.0%,FA,9,2020
60,Brian Hill,8,24,3.0,8,0,0,0,1,0,0.0,0,0,1,2.4,2.4,0.0%,FA,9,2020
61,Michael Burton,1,1,1.0,1,0,0,1,1,12,12.0,0,0,1,2.3,2.3,0.0%,DEN,9,2020
62,Phillip Lindsay,8,23,2.9,6,0,0,0,3,0,0.0,0,0,1,2.3,2.3,0.0%,FA,9,2020
63,D.J. Foster,1,2,2.0,2,0,0,1,1,7,7.0,0,0,1,1.9,1.9,0.0%,FA,9,2020
64,David Johnson,2,16,8.0,18,0,0,0,1,0,0.0,0,0,1,1.6,1.6,0.0%,FA,9,2020
65,Alec Ingold,0,0,0.0,0,0,0,1,1,6,6.0,0,0,1,1.6,1.6,0.1%,MIA,9,2020
66,Kyle Juszczyk,0,0,0.0,0,0,0,1,1,4,4.0,0,0,1,1.4,1.4,0.6%,SF,9,2020
67,Le'Veon Bell,4,8,2.0,4,0,0,1,1,-5,-5.0,0,0,1,1.3,1.3,0.2%,FA,9,2020
68,Darrel Williams,0,0,0.0,0,0,0,1,1,3,3.0,0,0,1,1.3,1.3,0.0%,FA,9,2020
69,D'Onta Foreman,5,11,2.2,3,0,0,0,0,0,0.0,0,0,1,1.1,1.1,2.4%,CLE,9,2020
70,Jeremy McNichols,2,10,5.0,5,0,0,0,0,0,0.0,0,0,1,1.0,1.0,0.1%,WAS,9,2020
71,Dwayne Washington,5,9,1.8,5,0,0,0,0,0,0.0,0,0,1,0.9,0.9,0.0%,FA,9,2020
72,Dexter Williams,2,8,4.0,5,0,0,0,0,0,0.0,0,0,1,0.8,0.8,0.0%,FA,9,2020
73,Alex Collins,2,5,2.5,8,0,0,0,0,0,0.0,0,0,1,0.5,0.5,19.0%,FA,9,2020
74,Elijhaa Penny,1,2,2.0,2,0,0,0,1,0,0.0,0,0,1,0.2,0.2,0.0%,FA,9,2020
75,Benny Snell Jr.,3,1,0.3,3,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.0%,FA,9,2020
76,Keith Smith,1,1,1.0,1,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.0%,FA,9,2020
77,Artavis Pierce,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,9,2020
78,Kirk Merritt,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,9,2020
79,Rico Dowdle,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,41.2%,DAL,9,2020
80,John Lovett,3,6,2.0,4,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,9,2020
81,Cullen Gillaspia,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,9,2020
82,Chandler Cox,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,9,2020
83,Darwin Thompson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,9,2020
84,Khari Blasingame,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CHI,9,2020
85,Austin Walter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,9,2020
86,Jeremy Cox,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,9,2020
87,Reggie Gilliam,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,BUF,9,2020
88,Jonathan Ward,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,PIT,9,2020
89,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,WAS,9,2020
90,Anthony Sherman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,9,2020
91,Cordarrelle Patterson,3,13,4.3,6,0,0,4,4,27,6.8,0,0,1,0.0,0.0,1.7%,PIT,9,2020
92,Dare Ogunbowale,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,HOU,9,2020
93,Alex Armah Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,9,2020
94,Patrick Ricard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,BAL,9,2020
95,C.J. Ham,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,MIN,9,2020
96,J.P. Holtz,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,9,2020
97,Qadree Ollison,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,9,2020
98,Ty Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.9%,BUF,9,2020
99,Justice Hill,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,3.1%,BAL,9,2020
100,Jason Cabinda,0,0,0.0,0,0,0,1,1,4,4.0,0,0,1,0.0,0.0,0.0%,FA,9,2020
101,Justin Jackson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,9,2020
102,Jaylen Samuels,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,9,2020
103,Royce Freeman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,FA,9,2020
104,Mike Boone,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CAR,9,2020
105,Buddy Howell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,9,2020
106,Trenton Cannon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,9,2020
107,Jonathan Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,9,2020
108,Peyton Barber,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.0%,FA,9,2020
