Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
26,Mark Ingram II,8,34,4.3,8,0,1,1,1,3,3.0,0,0,1,10.7,10.7,0.1%,FA,4,2020
27,Malcolm Brown,9,38,4.2,13,0,0,5,6,19,3.8,0,0,1,10.7,10.7,0.0%,FA,4,2020
28,Ke'Shawn Vaughn,3,4,1.3,3,0,0,2,3,22,11.0,1,0,1,10.6,10.6,0.0%,SF,4,2020
29,Josh Jacobs,15,48,3.2,16,0,0,3,4,25,8.3,0,0,1,10.3,10.3,99.4%,GB,4,2020
30,Tony Pollard,3,16,5.3,8,0,1,1,2,16,16.0,0,0,1,10.2,10.2,90.8%,TEN,4,2020
31,Damien Harris,17,100,5.9,41,1,0,0,0,0,0.0,0,0,1,10.0,10.0,9.0%,FA,4,2020
32,Adrian Peterson,11,36,3.3,10,0,1,0,2,0,0.0,0,0,1,9.6,9.6,2.4%,FA,4,2020
33,Miles Sanders,13,46,3.5,9,0,0,2,4,30,15.0,0,0,1,9.6,9.6,8.5%,CAR,4,2020
34,J.D. McKissic,2,6,3.0,5,0,0,7,8,40,5.7,0,1,1,9.6,9.6,0.0%,FA,4,2020
35,D'Ernest Johnson,13,95,7.3,28,1,0,0,0,0,0.0,0,0,1,9.5,9.5,0.4%,JAC,4,2020
36,Myles Gaskin,10,40,4.0,11,0,0,3,4,22,7.3,0,0,1,9.2,9.2,0.0%,MIN,4,2020
37,Jonathan Taylor,17,68,4.0,16,0,0,1,1,11,11.0,0,0,1,8.9,8.9,99.9%,IND,4,2020
38,Matt Breida,3,9,3.0,4,0,0,3,3,39,13.0,0,0,1,7.8,7.8,0.0%,FA,4,2020
39,Travis Homer,4,5,1.3,8,0,0,1,1,3,3.0,1,0,1,7.8,7.8,0.0%,CHI,4,2020
40,Alexander Mattison,7,17,2.4,4,0,1,0,0,0,0.0,0,0,1,7.7,7.7,7.9%,LV,4,2020
41,Duke Johnson Jr.,5,24,4.8,8,0,0,3,4,21,7.0,0,0,1,7.5,7.5,0.0%,FA,4,2020
42,Nyheim Hines,9,24,2.7,12,0,0,3,3,8,2.7,0,0,1,6.2,6.2,0.3%,CLE,4,2020
43,Rex Burkhead,11,45,4.1,18,0,0,1,1,5,5.0,0,0,1,6.0,6.0,10.0%,FA,4,2020
44,Ito Smith,2,3,1.5,3,0,0,3,3,24,8.0,0,0,1,5.7,5.7,0.0%,FA,4,2020
45,Alec Ingold,1,-1,-1.0,0,0,0,2,2,29,14.5,0,0,1,4.8,4.8,0.1%,MIA,4,2020
46,Darrell Henderson Jr.,8,21,2.6,4,0,0,1,1,16,16.0,0,0,1,4.7,4.7,5.0%,FA,4,2020
47,Frank Gore,13,30,2.3,6,0,0,1,2,6,6.0,0,0,1,4.6,4.6,12.1%,FA,4,2020
48,Wayne Gallman Jr.,6,45,7.5,26,1,0,0,0,0,0.0,0,0,1,4.5,4.5,0.0%,FA,4,2020
49,Joshua Kelley,9,7,0.8,3,0,0,3,3,26,8.7,0,1,1,4.3,4.3,0.0%,FA,4,2020
50,Nick Chubb,6,43,7.2,21,1,0,0,0,0,0.0,0,0,1,4.3,4.3,83.5%,CLE,4,2020
51,DeeJay Dallas,2,8,4.0,6,0,0,2,2,15,7.5,0,0,1,4.3,4.3,0.1%,ARI,4,2020
52,Brian Hill,4,10,2.5,6,0,0,2,2,13,6.5,0,0,1,4.3,4.3,0.0%,FA,4,2020
53,Justin Jackson,6,9,1.5,3,0,0,2,2,12,6.0,0,0,1,4.1,4.1,0.0%,FA,4,2020
54,Jordan Wilkins,9,15,1.7,6,0,0,1,1,16,16.0,0,0,1,4.1,4.1,0.0%,FA,4,2020
55,Gus Edwards,9,38,4.2,13,0,0,0,0,0,0.0,0,0,1,3.8,3.8,78.0%,LAC,4,2020
56,Dion Lewis,1,10,10.0,10,0,0,2,3,8,4.0,0,0,1,3.8,3.8,2.0%,FA,4,2020
57,Jalen Richard,1,6,6.0,6,0,0,2,4,10,5.0,0,0,1,3.6,3.6,1.0%,FA,4,2020
58,Kenyan Drake,13,35,2.7,9,0,0,0,0,0,0.0,0,0,1,3.5,3.5,0.0%,FA,4,2020
59,Royce Freeman,3,6,2.0,3,0,0,2,2,6,3.0,0,0,1,3.2,3.2,0.2%,FA,4,2020
60,Kalen Ballage,0,0,0.0,0,0,0,2,3,11,5.5,0,0,1,3.1,3.1,0.0%,FA,4,2020
61,Dontrell Hilliard,5,19,3.8,10,0,0,1,1,2,2.0,0,0,1,3.1,3.1,0.0%,FA,4,2020
62,Jeff Wilson Jr.,3,6,2.0,3,0,0,1,1,13,13.0,0,0,1,2.9,2.9,0.1%,MIA,4,2020
63,J.K. Dobbins,5,16,3.2,14,0,0,1,2,1,1.0,0,0,1,2.7,2.7,61.0%,LAC,4,2020
64,Austin Ekeler,2,12,6.0,10,0,0,1,1,2,2.0,0,0,1,2.4,2.4,87.4%,WAS,4,2020
65,Kyle Juszczyk,0,0,0.0,0,0,0,1,2,13,13.0,0,0,1,2.3,2.3,0.6%,SF,4,2020
66,Kerryon Johnson,3,9,3.0,5,0,0,1,1,3,3.0,0,0,1,2.2,2.2,0.0%,FA,4,2020
67,Gabe Nabers,1,4,4.0,4,0,0,1,1,5,5.0,0,0,1,1.9,1.9,0.1%,FA,4,2020
68,Giovani Bernard,2,19,9.5,11,0,0,0,0,0,0.0,0,0,1,1.9,1.9,0.0%,FA,4,2020
69,Tyler Ervin,0,0,0.0,0,0,0,1,2,8,8.0,0,0,1,1.8,1.8,0.0%,FA,4,2020
70,Michael Burton,1,4,4.0,4,0,0,1,1,3,3.0,0,0,1,1.7,1.7,0.0%,DEN,4,2020
71,LeSean McCoy,1,3,3.0,3,0,0,1,1,3,3.0,0,0,1,1.6,1.6,2.0%,FA,4,2020
72,La'Mical Perine,5,15,3.0,5,0,0,0,0,0,0.0,0,0,1,1.5,1.5,0.0%,GB,4,2020
73,Keith Smith,0,0,0.0,0,0,0,1,1,4,4.0,0,0,1,1.4,1.4,0.0%,FA,4,2020
74,Chandler Cox,0,0,0.0,0,0,0,1,1,3,3.0,0,0,1,1.3,1.3,0.0%,FA,4,2020
75,Theo Riddick,2,13,6.5,11,0,0,0,0,0,0.0,0,0,1,1.3,1.3,0.0%,FA,4,2020
76,Jordan Howard,2,2,1.0,3,0,0,1,1,-3,-3.0,0,0,1,0.9,0.9,0.0%,FA,4,2020
77,Peyton Barber,3,5,1.7,3,0,0,0,1,0,0.0,0,0,1,0.5,0.5,1.0%,FA,4,2020
78,Corey Clement,2,3,1.5,2,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.0%,FA,4,2020
79,AJ Dillon,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,1.9%,GB,4,2020
80,C.J. Ham,1,2,2.0,2,0,0,0,1,0,0.0,0,0,1,0.2,0.2,0.1%,MIN,4,2020
81,Alex Armah Jr.,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,4,2020
82,Darrel Williams,1,2,2.0,2,0,0,0,1,0,0.0,0,0,1,0.2,0.2,0.0%,FA,4,2020
83,Boston Scott,2,1,0.5,1,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.0%,PIT,4,2020
84,Adrian Killins Jr.,1,-12,-12.0,0,0,0,1,1,2,2.0,0,0,1,0.0,0.0,0.0%,FA,4,2020
85,Xavier Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2020
86,Rico Dowdle,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,41.2%,DAL,4,2020
87,JaMycal Hasty,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,NE,4,2020
88,Raymond Calais,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2020
89,John Lovett,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2020
90,Andrew Beck,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,GB,4,2020
91,Jakob Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2020
92,LeVante Bellamy,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2020
93,Reggie Gilliam,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,BUF,4,2020
94,Jonathan Ward,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,PIT,4,2020
95,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,WAS,4,2020
96,Bruce Miller,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2020
97,Taiwan Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2020
98,Kenjon Barner,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2020
99,Chris Thompson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2020
100,Cordarrelle Patterson,3,5,1.7,4,0,0,1,2,0,0.0,0,0,1,0.0,0.0,1.7%,PIT,4,2020
101,Cethan Carter,0,0,0.0,0,0,0,1,1,24,24.0,0,0,1,0.0,0.0,0.0%,FA,4,2020
102,Patrick Ricard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,BAL,4,2020
103,Dare Ogunbowale,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,HOU,4,2020
104,J.P. Holtz,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2020
105,Samaje Perine,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,2.1%,KC,4,2020
106,Elijhaa Penny,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2020
107,Justice Hill,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,3.1%,BAL,4,2020
108,Patrick Laird,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2020
109,Jason Cabinda,0,0,0.0,0,0,0,1,1,4,4.0,0,0,1,0.0,0.0,0.0%,FA,4,2020
110,Ryan Nall,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2020
111,Mike Boone,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CAR,4,2020
112,Buddy Howell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2020
113,Ameer Abdullah,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.4%,LV,4,2020
114,Devontae Booker,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2020
115,Dwayne Washington,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2020
116,Andy Janovich,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2020
117,C.J. Prosise,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2020
118,T.J. Yeldon,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2020
