Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
27,Kalen Ballage,2,8,4.0,4,0,0,5,5,44,8.8,0,0,1,10.2,10.2,0.0%,FA,3,2020
28,Nyheim Hines,7,21,3.0,11,0,0,4,5,40,10.0,0,0,1,10.1,10.1,0.3%,CLE,3,2020
29,Adrian Peterson,22,75,3.4,27,1,0,1,1,10,10.0,0,0,1,9.5,9.5,2.4%,FA,3,2020
30,Josh Jacobs,16,71,4.4,13,0,0,3,4,12,4.0,0,1,1,9.3,9.3,99.4%,GB,3,2020
31,Ronald Jones II,13,53,4.1,13,0,0,2,4,20,10.0,0,0,1,9.3,9.3,0.0%,FA,3,2020
32,Kenyan Drake,18,73,4.1,15,0,0,1,1,6,6.0,0,0,1,8.9,8.9,0.0%,FA,3,2020
33,Chris Thompson,2,3,1.5,4,0,0,5,6,35,7.0,0,0,1,8.8,8.8,0.0%,FA,3,2020
34,Giovani Bernard,0,0,0.0,0,0,0,3,3,55,18.3,0,0,1,8.5,8.5,0.0%,FA,3,2020
35,Joe Mixon,17,49,2.9,11,0,0,2,3,16,8.0,0,0,1,8.5,8.5,99.1%,HOU,3,2020
36,J.K. Dobbins,1,6,6.0,6,0,0,4,4,38,9.5,0,0,1,8.4,8.4,61.0%,LAC,3,2020
37,J.D. McKissic,5,15,3.0,7,0,0,3,4,37,12.3,0,0,1,8.2,8.2,0.0%,FA,3,2020
38,Melvin Gordon III,8,26,3.3,9,0,0,4,6,12,3.0,0,0,1,7.8,7.8,0.0%,FA,3,2020
39,Latavius Murray,12,58,4.8,10,0,0,1,1,7,7.0,0,0,1,7.5,7.5,0.0%,FA,3,2020
40,Anthony Sherman,1,0,0.0,0,0,0,1,1,5,5.0,1,0,1,7.5,7.5,0.0%,FA,3,2020
41,David Montgomery,14,45,3.2,11,0,0,2,3,9,4.5,0,0,1,7.4,7.4,95.7%,DET,3,2020
42,Frank Gore,15,57,3.8,10,0,0,1,1,5,5.0,0,0,1,7.2,7.2,12.1%,FA,3,2020
43,Tarik Cohen,2,21,10.5,17,0,0,3,6,20,6.7,0,0,1,7.1,7.1,0.0%,FA,3,2020
44,Jordan Howard,3,1,0.3,1,0,1,0,0,0,0.0,0,0,1,6.1,6.1,0.0%,FA,3,2020
45,Anthony McFarland Jr.,6,42,7.0,20,1,0,1,2,7,7.0,0,0,1,5.9,5.9,0.0%,FA,3,2020
46,Jordan Wilkins,9,39,4.3,22,1,0,1,1,6,6.0,0,0,1,5.5,5.5,0.0%,FA,3,2020
47,Royce Freeman,2,4,2.0,2,0,0,2,2,31,15.5,0,0,1,5.5,5.5,0.2%,FA,3,2020
48,Chase Edmonds,3,13,4.3,5,0,0,2,2,21,10.5,0,0,1,5.4,5.4,0.3%,TB,3,2020
49,Joshua Kelley,8,43,5.4,16,0,0,2,2,9,4.5,0,1,1,5.2,5.2,0.0%,FA,3,2020
50,Jalen Richard,1,14,14.0,14,0,0,3,3,8,2.7,0,0,1,5.2,5.2,1.0%,FA,3,2020
51,LeSean McCoy,0,0,0.0,0,0,0,2,4,24,12.0,0,0,1,4.4,4.4,2.0%,FA,3,2020
52,J.J. Taylor,11,43,3.9,9,0,0,0,1,0,0.0,0,0,1,4.3,4.3,0.1%,HOU,3,2020
53,La'Mical Perine,7,24,3.4,11,0,0,2,2,-1,-0.5,0,0,1,4.3,4.3,0.0%,GB,3,2020
54,Leonard Fournette,7,15,2.1,6,0,0,2,2,7,3.5,0,0,1,4.2,4.2,2.1%,FA,3,2020
55,Kerryon Johnson,3,16,5.3,9,0,0,1,1,14,14.0,0,0,1,4.0,4.0,0.0%,FA,3,2020
56,Gus Edwards,4,39,9.8,24,1,0,0,0,0,0.0,0,0,1,3.9,3.9,78.0%,LAC,3,2020
57,Wayne Gallman Jr.,4,7,1.8,4,0,0,2,3,7,3.5,0,0,1,3.4,3.4,0.0%,FA,3,2020
58,Tyler Ervin,1,5,5.0,5,0,0,2,2,8,4.0,0,0,1,3.3,3.3,0.0%,FA,3,2020
59,Carlos Hyde,4,12,3.0,4,0,0,1,1,11,11.0,0,0,1,3.3,3.3,0.0%,FA,3,2020
60,Devontae Booker,3,31,10.3,23,1,0,0,0,0,0.0,0,0,1,3.1,3.1,0.0%,FA,3,2020
61,Mark Ingram II,7,30,4.3,11,0,0,0,1,0,0.0,0,0,1,3.0,3.0,0.1%,FA,3,2020
62,D'Andre Swift,0,0,0.0,0,0,0,1,2,19,19.0,0,0,1,2.9,2.9,94.7%,CHI,3,2020
63,JaMycal Hasty,2,9,4.5,6,0,0,1,1,9,9.0,0,0,1,2.8,2.8,0.2%,NE,3,2020
64,Jamaal Williams,6,14,2.3,6,0,0,1,1,3,3.0,0,0,1,2.7,2.7,5.0%,NO,3,2020
65,Darrel Williams,2,6,3.0,6,0,0,2,2,1,0.5,0,0,1,2.7,2.7,0.0%,FA,3,2020
66,Alexander Mattison,8,27,3.4,15,0,0,0,0,0,0.0,0,0,1,2.7,2.7,7.9%,LV,3,2020
67,Andy Janovich,0,0,0.0,0,0,0,1,1,13,13.0,0,0,1,2.3,2.3,0.0%,FA,3,2020
68,C.J. Ham,0,0,0.0,0,0,0,1,2,11,11.0,0,0,1,2.1,2.1,0.1%,MIN,3,2020
69,Alec Ingold,0,0,0.0,0,0,0,1,1,11,11.0,0,0,1,2.1,2.1,0.1%,MIA,3,2020
70,Dion Lewis,1,0,0.0,0,0,0,1,3,10,10.0,0,0,1,2.0,2.0,2.0%,FA,3,2020
71,Malcolm Brown,7,19,2.7,6,0,0,0,2,0,0.0,0,0,1,1.9,1.9,0.0%,FA,3,2020
72,Travis Homer,2,19,9.5,12,0,0,0,1,0,0.0,0,0,1,1.9,1.9,0.0%,CHI,3,2020
73,T.J. Yeldon,3,18,6.0,9,0,0,0,0,0,0.0,0,0,1,1.8,1.8,0.0%,FA,3,2020
74,Kyle Juszczyk,0,0,0.0,0,0,0,1,1,7,7.0,0,0,1,1.7,1.7,0.6%,SF,3,2020
75,Jakob Johnson,0,0,0.0,0,0,0,1,1,6,6.0,0,0,1,1.6,1.6,0.0%,FA,3,2020
76,Reggie Bonnafon,2,16,8.0,13,0,0,0,0,0,0.0,0,0,1,1.6,1.6,0.0%,FA,3,2020
77,Cullen Gillaspia,0,0,0.0,0,0,0,1,1,6,6.0,0,0,1,1.6,1.6,0.0%,FA,3,2020
78,Jeremy McNichols,0,0,0.0,0,0,0,1,1,5,5.0,0,0,1,1.5,1.5,0.1%,WAS,3,2020
79,Keith Smith,0,0,0.0,0,0,0,1,1,3,3.0,0,0,1,1.3,1.3,0.0%,FA,3,2020
80,Benny Snell Jr.,7,11,1.6,4,0,0,0,0,0,0.0,0,0,1,1.1,1.1,0.0%,FA,3,2020
81,Devonta Freeman,5,10,2.0,6,0,0,0,0,0,0.0,0,0,1,1.0,1.0,0.0%,FA,3,2020
82,Darrynton Evans,3,9,3.0,4,0,0,0,0,0,0.0,0,0,1,0.9,0.9,0.0%,BUF,3,2020
83,Corey Clement,3,8,2.7,5,0,0,0,0,0,0.0,0,0,1,0.8,0.8,0.0%,FA,3,2020
84,Peyton Barber,3,6,2.0,3,0,0,0,0,0,0.0,0,0,1,0.6,0.6,1.0%,FA,3,2020
85,Tony Pollard,0,0,0.0,0,0,0,1,1,-5,-5.0,0,0,1,0.5,0.5,90.8%,TEN,3,2020
86,Boston Scott,3,5,1.7,4,0,0,0,1,0,0.0,0,0,1,0.5,0.5,0.0%,PIT,3,2020
87,Matt Breida,3,4,1.3,3,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.0%,FA,3,2020
88,Jaylen Samuels,1,1,1.0,1,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.0%,FA,3,2020
89,C.J. Prosise,1,1,1.0,1,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.0%,FA,3,2020
90,Xavier Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2020
91,DeeJay Dallas,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,ARI,3,2020
92,Darius Bradwell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2020
93,Reggie Gilliam,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,BUF,3,2020
94,Rico Dowdle,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,41.2%,DAL,3,2020
95,Raymond Calais,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2020
96,Khari Blasingame,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CHI,3,2020
97,John Lovett,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2020
98,Andrew Beck,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,GB,3,2020
99,Chandler Cox,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2020
100,AJ Dillon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.9%,GB,3,2020
101,LeVante Bellamy,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2020
102,D'Ernest Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.4%,JAC,3,2020
103,Gabe Nabers,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,3,2020
104,Jonathan Ward,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,PIT,3,2020
105,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,WAS,3,2020
106,Bruce Miller,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2020
107,Taiwan Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2020
108,Kenjon Barner,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2020
109,Cordarrelle Patterson,4,13,3.3,6,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.7%,PIT,3,2020
110,Dare Ogunbowale,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,HOU,3,2020
111,Alex Armah Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2020
112,Patrick Ricard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,BAL,3,2020
113,J.P. Holtz,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2020
114,Cethan Carter,0,0,0.0,0,0,0,1,1,1,1.0,0,0,1,0.0,0.0,0.0%,FA,3,2020
115,Samaje Perine,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,2.1%,KC,3,2020
116,Elijhaa Penny,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2020
117,Qadree Ollison,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2020
118,Patrick Laird,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2020
119,Ito Smith,0,0,0.0,0,0,0,0,2,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2020
120,Jason Cabinda,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2020
121,Buddy Howell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2020
122,Mike Boone,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CAR,3,2020
123,Ryan Nall,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2020
124,Ameer Abdullah,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.4%,LV,3,2020
125,Dwayne Washington,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2020
126,Derek Watt,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2020
127,Michael Burton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,DEN,3,2020
128,Darwin Thompson,2,11,5.5,10,0,0,0,2,0,0.0,0,1,1,-0.9,-0.9,0.0%,FA,3,2020
