Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
47,LeSean McCoy,0,0,0.0,0,0,0,3,3,32,10.7,0,0,1,6.2,6.2,2.0%,FA,15,2020
48,Kenyan Drake,10,26,2.6,8,0,0,2,2,14,7.0,0,0,1,6.0,6.0,0.0%,FA,15,2020
49,Kareem Hunt,7,21,3.0,14,0,0,3,3,7,2.3,0,0,1,5.8,5.8,0.2%,FA,15,2020
50,Ito Smith,6,24,4.0,7,0,0,2,3,9,4.5,0,0,1,5.3,5.3,0.0%,FA,15,2020
51,Patrick Laird,2,20,10.0,12,0,0,2,2,12,6.0,0,0,1,5.2,5.2,0.0%,FA,15,2020
52,Jerick McKinnon,0,0,0.0,0,0,0,2,2,22,11.0,0,0,1,4.2,4.2,0.1%,FA,15,2020
53,Jamaal Williams,1,6,6.0,6,0,0,2,2,14,7.0,0,0,1,4.0,4.0,5.0%,NO,15,2020
54,Alfred Morris,7,39,5.6,14,0,0,0,0,0,0.0,0,0,1,3.9,3.9,0.0%,FA,15,2020
55,Kyle Juszczyk,2,4,2.0,3,0,0,1,2,25,25.0,0,0,1,3.9,3.9,0.6%,SF,15,2020
56,Dion Lewis,1,4,4.0,4,0,0,2,2,14,7.0,0,0,1,3.8,3.8,2.0%,FA,15,2020
57,Dare Ogunbowale,2,17,8.5,17,0,0,1,1,8,8.0,0,0,1,3.5,3.5,0.2%,HOU,15,2020
58,Todd Gurley II,1,-1,-1.0,0,0,0,2,2,15,7.5,0,0,1,3.4,3.4,0.1%,FA,15,2020
59,Patrick Ricard,0,0,0.0,0,0,0,2,3,10,5.0,0,0,1,3.0,3.0,0.1%,BAL,15,2020
60,Wayne Gallman Jr.,9,29,3.2,9,0,0,0,0,0,0.0,0,0,1,2.9,2.9,0.0%,FA,15,2020
61,Brian Hill,5,-2,-0.4,3,0,0,2,2,9,4.5,0,0,1,2.7,2.7,0.0%,FA,15,2020
62,Jaylen Samuels,1,4,4.0,4,0,0,1,1,12,12.0,0,0,1,2.6,2.6,0.0%,FA,15,2020
63,Scottie Phillips,2,9,4.5,5,0,0,1,1,7,7.0,0,0,1,2.6,2.6,0.0%,FA,15,2020
64,Alexander Mattison,1,1,1.0,1,0,0,1,1,14,14.0,0,0,1,2.5,2.5,7.9%,LV,15,2020
65,D'Ernest Johnson,4,24,6.0,21,1,0,0,0,0,0.0,0,0,1,2.4,2.4,0.4%,JAC,15,2020
66,Anthony McFarland Jr.,1,5,5.0,5,0,0,1,1,9,9.0,0,0,1,2.4,2.4,0.0%,FA,15,2020
67,Adrian Peterson,6,23,3.8,8,0,0,0,0,0,0.0,0,0,1,2.3,2.3,2.4%,FA,15,2020
68,Buddy Howell,5,22,4.4,7,0,0,0,0,0,0.0,0,0,1,2.2,2.2,0.0%,FA,15,2020
69,Elijhaa Penny,1,2,2.0,2,0,0,1,1,9,9.0,0,0,1,2.1,2.1,0.0%,FA,15,2020
70,Malcolm Brown,1,4,4.0,4,0,0,1,1,6,6.0,0,0,1,2.0,2.0,0.0%,FA,15,2020
71,Michael Burton,0,0,0.0,0,0,0,1,1,9,9.0,0,0,1,1.9,1.9,0.0%,DEN,15,2020
72,Alex Armah Jr.,0,0,0.0,0,0,0,1,1,9,9.0,0,0,1,1.9,1.9,0.0%,FA,15,2020
73,Justice Hill,0,0,0.0,0,0,0,1,1,8,8.0,0,0,1,1.8,1.8,3.1%,BAL,15,2020
74,AJ Dillon,1,18,18.0,18,0,0,0,0,0,0.0,0,0,1,1.8,1.8,1.9%,GB,15,2020
75,Boston Scott,0,0,0.0,0,0,0,1,1,7,7.0,0,0,1,1.7,1.7,0.0%,PIT,15,2020
76,Jalen Richard,0,0,0.0,0,0,0,1,1,7,7.0,0,0,1,1.7,1.7,1.0%,FA,15,2020
77,Jeremy McNichols,0,0,0.0,0,0,0,1,1,5,5.0,0,0,1,1.5,1.5,0.1%,WAS,15,2020
78,Samaje Perine,4,14,3.5,8,0,0,0,0,0,0.0,0,0,1,1.4,1.4,2.1%,KC,15,2020
79,Devine Ozigbo,0,0,0.0,0,0,0,1,1,4,4.0,0,0,1,1.4,1.4,0.0%,FA,15,2020
80,Darrell Henderson Jr.,1,-2,-2.0,0,0,0,1,1,5,5.0,0,0,1,1.3,1.3,5.0%,FA,15,2020
81,Devontae Booker,3,12,4.0,7,0,0,0,0,0,0.0,0,0,1,1.2,1.2,0.0%,FA,15,2020
82,Tevin Coleman,3,11,3.7,6,0,0,0,0,0,0.0,0,0,1,1.1,1.1,0.0%,FA,15,2020
83,Rico Dowdle,4,11,2.8,5,0,0,0,0,0,0.0,0,0,1,1.1,1.1,41.2%,DAL,15,2020
84,Trayveon Williams,2,8,4.0,5,0,0,0,0,0,0.0,0,0,1,0.8,0.8,0.3%,CIN,15,2020
85,Joshua Kelley,2,8,4.0,5,0,0,0,0,0,0.0,0,0,1,0.8,0.8,0.0%,FA,15,2020
86,Rashaad Penny,2,6,3.0,6,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.0%,FA,15,2020
87,Darrel Williams,3,5,1.7,3,0,0,0,0,0,0.0,0,0,1,0.5,0.5,0.0%,FA,15,2020
88,Royce Freeman,1,4,4.0,4,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.2%,FA,15,2020
89,Ke'Shawn Vaughn,2,4,2.0,3,0,0,0,1,0,0.0,0,0,1,0.4,0.4,0.0%,SF,15,2020
90,J.J. Taylor,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.1%,HOU,15,2020
91,Alec Ingold,1,2,2.0,2,0,0,0,1,0,0.0,0,0,1,0.2,0.2,0.1%,MIA,15,2020
92,DeeJay Dallas,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,ARI,15,2020
93,Reggie Gilliam,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,BUF,15,2020
94,Sewo Olonilua,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2020
95,Khari Blasingame,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CHI,15,2020
96,Andrew Beck,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,GB,15,2020
97,Jakob Johnson,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2020
98,Michael Warren II,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2020
99,Gabe Nabers,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.1%,FA,15,2020
100,Nathan Cottrell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2020
101,Jonathan Ward,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,PIT,15,2020
102,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,WAS,15,2020
103,Anthony Sherman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2020
104,Taiwan Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2020
105,Kenjon Barner,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2020
106,Cordarrelle Patterson,1,3,3.0,3,0,0,1,1,4,4.0,0,0,1,0.0,0.0,1.7%,PIT,15,2020
107,Cethan Carter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2020
108,J.P. Holtz,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2020
109,Corey Clement,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2020
110,C.J. Ham,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,MIN,15,2020
111,Jordan Wilkins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2020
112,Jason Cabinda,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2020
113,Josh Adams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2020
114,Kerryon Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2020
115,Trenton Cannon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2020
116,Mike Boone,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CAR,15,2020
117,Ryan Nall,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2020
118,Senorise Perry,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2020
119,Ameer Abdullah,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.4%,LV,15,2020
120,Derek Watt,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2020
121,Dwayne Washington,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2020
122,Andy Janovich,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2020
123,D.J. Foster,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2020
124,Theo Riddick,1,-5,-5.0,0,0,0,0,0,0,0.0,0,0,1,-0.5,-0.5,0.0%,FA,15,2020
