Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
60,Chase Edmonds,3,4,1.3,5,0,0,3,4,9,3.0,0,0,1,4.3,4.3,0.3%,TB,2,2020
61,Adrian Peterson,7,41,5.9,25,1,0,0,0,0,0.0,0,0,1,4.1,4.1,2.4%,FA,2,2020
62,Jordan Wilkins,9,40,4.4,9,0,0,0,0,0,0.0,0,0,1,4.0,4.0,0.0%,FA,2,2020
63,Kalen Ballage,1,5,5.0,5,0,0,2,2,12,6.0,0,0,1,3.7,3.7,0.0%,FA,2,2020
64,Zack Moss,8,37,4.6,14,0,0,0,0,0,0.0,0,0,1,3.7,3.7,85.3%,CIN,2,2020
65,Tarik Cohen,5,12,2.4,5,0,0,1,1,15,15.0,0,0,1,3.7,3.7,0.0%,FA,2,2020
66,Saquon Barkley,4,28,7.0,18,0,0,0,0,0,0.0,0,0,1,2.8,2.8,100.0%,PHI,2,2020
67,Kyle Juszczyk,0,0,0.0,0,0,0,2,2,6,3.0,0,0,1,2.6,2.6,0.6%,SF,2,2020
68,Alexander Mattison,3,13,4.3,11,0,0,1,2,3,3.0,0,0,1,2.6,2.6,7.9%,LV,2,2020
69,Alex Armah Jr.,0,0,0.0,0,0,0,1,1,14,14.0,0,0,1,2.4,2.4,0.0%,FA,2,2020
70,Darrel Williams,0,0,0.0,0,0,0,1,1,12,12.0,0,0,1,2.2,2.2,0.0%,FA,2,2020
71,Travis Homer,3,21,7.0,10,0,0,0,0,0,0.0,0,0,1,2.1,2.1,0.0%,CHI,2,2020
72,Darwin Thompson,4,21,5.3,14,0,0,0,1,0,0.0,0,0,1,2.1,2.1,0.0%,FA,2,2020
73,Ito Smith,5,20,4.0,9,0,0,0,0,0,0.0,0,0,1,2.0,2.0,0.0%,FA,2,2020
74,Royce Freeman,3,20,6.7,13,0,0,0,0,0,0.0,0,0,1,2.0,2.0,0.2%,FA,2,2020
75,Sony Michel,7,19,2.7,5,0,0,0,1,0,0.0,0,0,1,1.9,1.9,0.0%,FA,2,2020
76,Tony Pollard,2,6,3.0,3,0,0,1,1,3,3.0,0,0,1,1.9,1.9,90.8%,TEN,2,2020
77,La'Mical Perine,3,17,5.7,10,0,0,0,0,0,0.0,0,0,1,1.7,1.7,0.0%,GB,2,2020
78,AJ Dillon,5,17,3.4,12,0,0,0,0,0,0.0,0,0,1,1.7,1.7,1.9%,GB,2,2020
79,Devontae Booker,3,-1,-0.3,1,0,0,1,1,6,6.0,0,0,1,1.5,1.5,0.0%,FA,2,2020
80,Jaylen Samuels,0,0,0.0,0,0,0,1,2,4,4.0,0,0,1,1.4,1.4,0.0%,FA,2,2020
81,Nyheim Hines,0,0,0.0,0,0,0,1,1,4,4.0,0,0,1,1.4,1.4,0.3%,CLE,2,2020
82,Tyler Ervin,0,0,0.0,0,0,0,1,1,4,4.0,0,0,1,1.4,1.4,0.0%,FA,2,2020
83,Cam Akers,3,13,4.3,5,0,0,0,0,0,0.0,0,0,1,1.3,1.3,1.5%,HOU,2,2020
84,Keith Smith,1,2,2.0,2,0,0,1,2,1,1.0,0,0,1,1.3,1.3,0.0%,FA,2,2020
85,Ryan Nall,0,0,0.0,0,0,0,1,1,2,2.0,0,0,1,1.2,1.2,0.0%,FA,2,2020
86,Andy Janovich,0,0,0.0,0,0,0,1,1,0,0.0,0,0,1,1.0,1.0,0.0%,FA,2,2020
87,Senorise Perry,2,9,4.5,6,0,0,0,0,0,0.0,0,0,1,0.9,0.9,0.0%,FA,2,2020
88,Jeremy McNichols,2,7,3.5,4,0,0,0,0,0,0.0,0,0,1,0.7,0.7,0.1%,WAS,2,2020
89,C.J. Ham,1,4,4.0,4,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.1%,MIN,2,2020
90,Jeff Wilson Jr.,2,3,1.5,2,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.1%,MIA,2,2020
91,Peyton Barber,1,1,1.0,1,0,0,0,0,0,0.0,0,0,1,0.1,0.1,1.0%,FA,2,2020
92,Xavier Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2020
93,Darius Bradwell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2020
94,Khari Blasingame,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CHI,2,2020
95,John Lovett,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2020
96,Andrew Beck,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,GB,2,2020
97,Cullen Gillaspia,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2020
98,Chandler Cox,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2020
99,Ke'Shawn Vaughn,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,SF,2,2020
100,LeVante Bellamy,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2020
101,D'Ernest Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.4%,JAC,2,2020
102,Gabe Nabers,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,2,2020
103,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,WAS,2,2020
104,Bruce Miller,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2020
105,Anthony Sherman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2020
106,Taiwan Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2020
107,Cordarrelle Patterson,7,25,3.6,10,0,0,2,2,8,4.0,0,0,1,0.0,0.0,1.7%,PIT,2,2020
108,Dare Ogunbowale,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,HOU,2,2020
109,Cethan Carter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2020
110,J.P. Holtz,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2020
111,Samaje Perine,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,2.1%,KC,2,2020
112,Corey Clement,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2020
113,Elijhaa Penny,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2020
114,Josh Adams,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2020
115,Ty Johnson,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.9%,BUF,2,2020
116,Patrick Laird,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2020
117,Jason Cabinda,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2020
118,Trenton Cannon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2020
119,Buddy Howell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2020
120,Mike Boone,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CAR,2,2020
121,Derek Watt,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2020
122,D.J. Foster,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2020
123,C.J. Prosise,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2020
124,Ameer Abdullah,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.4%,LV,2,2020
125,Michael Burton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,DEN,2,2020
126,J.J. Taylor,1,-1,-1.0,0,0,0,0,0,0,0.0,0,0,1,-0.1,-0.1,0.1%,HOU,2,2020
127,Benny Snell Jr.,3,5,1.7,3,0,0,1,1,-4,-4.0,0,1,1,-0.9,-0.9,0.0%,FA,2,2020
